town,date,precip_mm,grid_lat,grid_lon
pagar_alam,2005-04-21,4.722,-4.25,103.25
lahat,2005-04-21,10.187,-3.75,103.75
muaradua,2005-04-21,2.407,-4.75,104.25
liwa,2005-04-21,0.517,-5.25,104.25
kepahiang,2005-04-21,4.297,-3.75,102.75
pagar_alam,2005-04-22,53.321,-4.25,103.25
lahat,2005-04-22,35.741,-3.75,103.75
muaradua,2005-04-22,12.853,-4.75,104.25
liwa,2005-04-22,8.486,-5.25,104.25
kepahiang,2005-04-22,60.623,-3.75,102.75
pagar_alam,2005-04-23,2.724,-4.25,103.25
lahat,2005-04-23,2.733,-3.75,103.75
muaradua,2005-04-23,21.909,-4.75,104.25
liwa,2005-04-23,25.403,-5.25,104.25
kepahiang,2005-04-23,0.226,-3.75,102.75
pagar_alam,2005-04-24,0.502,-4.25,103.25
lahat,2005-04-24,0.282,-3.75,103.75
muaradua,2005-04-24,0.105,-4.75,104.25
liwa,2005-04-24,0.083,-5.25,104.25
kepahiang,2005-04-24,0.576,-3.75,102.75
pagar_alam,2005-04-25,1.679,-4.25,103.25
lahat,2005-04-25,11.721,-3.75,103.75
muaradua,2005-04-25,6.658,-4.75,104.25
liwa,2005-04-25,5.249,-5.25,104.25
kepahiang,2005-04-25,0.251,-3.75,102.75
pagar_alam,2005-04-26,1.437,-4.25,103.25
lahat,2005-04-26,1.779,-3.75,103.75
muaradua,2005-04-26,15.431,-4.75,104.25
liwa,2005-04-26,17.65,-5.25,104.25
kepahiang,2005-04-26,0.473,-3.75,102.75
pagar_alam,2005-04-27,0.037,-4.25,103.25
lahat,2005-04-27,0.14,-3.75,103.75
muaradua,2005-04-27,0.0,-4.75,104.25
liwa,2005-04-27,0.0,-5.25,104.25
kepahiang,2005-04-27,0.046,-3.75,102.75
pagar_alam,2005-04-28,3.144,-4.25,103.25
lahat,2005-04-28,3.631,-3.75,103.75
muaradua,2005-04-28,1.526,-4.75,104.25
liwa,2005-04-28,1.122,-5.25,104.25
kepahiang,2005-04-28,3.158,-3.75,102.75
pagar_alam,2005-04-29,26.679,-4.25,103.25
lahat,2005-04-29,19.06,-3.75,103.75
muaradua,2005-04-29,9.261,-4.75,104.25
liwa,2005-04-29,7.744,-5.25,104.25
kepahiang,2005-04-29,27.997,-3.75,102.75
pagar_alam,2005-04-30,0.478,-4.25,103.25
lahat,2005-04-30,0.782,-3.75,103.75
muaradua,2005-04-30,0.97,-4.75,104.25
liwa,2005-04-30,0.994,-5.25,104.25
kepahiang,2005-04-30,0.162,-3.75,102.75
pagar_alam,2005-05-01,0.104,-4.25,103.25
lahat,2005-05-01,0.122,-3.75,103.75
muaradua,2005-05-01,0.089,-4.75,104.25
liwa,2005-05-01,0.151,-5.25,104.25
kepahiang,2005-05-01,0.107,-3.75,102.75
pagar_alam,2005-05-02,0.348,-4.25,103.25
lahat,2005-05-02,0.472,-3.75,103.75
muaradua,2005-05-02,3.368,-4.75,104.25
liwa,2005-05-02,3.881,-5.25,104.25
kepahiang,2005-05-02,0.095,-3.75,102.75
pagar_alam,2005-05-03,93.227,-4.25,103.25
lahat,2005-05-03,64.866,-3.75,103.75
muaradua,2005-05-03,30.819,-4.75,104.25
liwa,2005-05-03,25.138,-5.25,104.25
kepahiang,2005-05-03,99.518,-3.75,102.75
pagar_alam,2005-05-04,0.077,-4.25,103.25
lahat,2005-05-04,0.288,-3.75,103.75
muaradua,2005-05-04,0.088,-4.75,104.25
liwa,2005-05-04,0.2,-5.25,104.25
kepahiang,2005-05-04,0.096,-3.75,102.75
pagar_alam,2005-05-05,0.607,-4.25,103.25
lahat,2005-05-05,8.326,-3.75,103.75
muaradua,2005-05-05,1.267,-4.75,104.25
liwa,2005-05-05,0.06,-5.25,104.25
kepahiang,2005-05-05,0.105,-3.75,102.75
pagar_alam,2005-05-06,37.99,-4.25,103.25
lahat,2005-05-06,28.08,-3.75,103.75
muaradua,2005-05-06,6.96,-4.75,104.25
liwa,2005-05-06,3.446,-5.25,104.25
kepahiang,2005-05-06,40.625,-3.75,102.75
pagar_alam,2005-05-07,0.045,-4.25,103.25
lahat,2005-05-07,0.281,-3.75,103.75
muaradua,2005-05-07,0.0,-4.75,104.25
liwa,2005-05-07,0.032,-5.25,104.25
kepahiang,2005-05-07,0.055,-3.75,102.75
pagar_alam,2005-05-08,0.712,-4.25,103.25
lahat,2005-05-08,3.782,-3.75,103.75
muaradua,2005-05-08,0.506,-4.75,104.25
liwa,2005-05-08,0.286,-5.25,104.25
kepahiang,2005-05-08,0.48,-3.75,102.75
pagar_alam,2005-05-09,1.88,-4.25,103.25
lahat,2005-05-09,1.367,-3.75,103.75
muaradua,2005-05-09,0.311,-4.75,104.25
liwa,2005-05-09,0.199,-5.25,104.25
kepahiang,2005-05-09,2.122,-3.75,102.75
pagar_alam,2005-05-10,0.89,-4.25,103.25
lahat,2005-05-10,0.943,-3.75,103.75
muaradua,2005-05-10,0.155,-4.75,104.25
liwa,2005-05-10,0.098,-5.25,104.25
kepahiang,2005-05-10,1.172,-3.75,102.75
pagar_alam,2005-05-11,49.046,-4.25,103.25
lahat,2005-05-11,34.737,-3.75,103.75
muaradua,2005-05-11,7.675,-4.75,104.25
liwa,2005-05-11,3.055,-5.25,104.25
kepahiang,2005-05-11,52.693,-3.75,102.75
pagar_alam,2005-05-12,0.387,-4.25,103.25
lahat,2005-05-12,0.503,-3.75,103.75
muaradua,2005-05-12,3.678,-4.75,104.25
liwa,2005-05-12,3.982,-5.25,104.25
kepahiang,2005-05-12,0.208,-3.75,102.75
pagar_alam,2005-05-13,1.296,-4.25,103.25
lahat,2005-05-13,11.169,-3.75,103.75
muaradua,2005-05-13,2.248,-4.75,104.25
liwa,2005-05-13,1.079,-5.25,104.25
kepahiang,2005-05-13,0.471,-3.75,102.75
pagar_alam,2005-05-14,25.428,-4.25,103.25
lahat,2005-05-14,29.669,-3.75,103.75
muaradua,2005-05-14,14.731,-4.75,104.25
liwa,2005-05-14,11.738,-5.25,104.25
kepahiang,2005-05-14,25.226,-3.75,102.75
pagar_alam,2005-05-15,5.331,-4.25,103.25
lahat,2005-05-15,4.616,-3.75,103.75
muaradua,2005-05-15,38.8,-4.75,104.25
liwa,2005-05-15,43.186,-5.25,104.25
kepahiang,2005-05-15,2.151,-3.75,102.75
pagar_alam,2005-05-16,0.0,-4.25,103.25
lahat,2005-05-16,0.223,-3.75,103.75
muaradua,2005-05-16,0.051,-4.75,104.25
liwa,2005-05-16,0.065,-5.25,104.25
kepahiang,2005-05-16,0.0,-3.75,102.75
pagar_alam,2005-05-17,0.0,-4.25,103.25
lahat,2005-05-17,0.089,-3.75,103.75
muaradua,2005-05-17,0.0,-4.75,104.25
liwa,2005-05-17,0.0,-5.25,104.25
kepahiang,2005-05-17,0.0,-3.75,102.75
pagar_alam,2005-05-18,0.0,-4.25,103.25
lahat,2005-05-18,0.0,-3.75,103.75
muaradua,2005-05-18,0.0,-4.75,104.25
liwa,2005-05-18,0.0,-5.25,104.25
kepahiang,2005-05-18,0.0,-3.75,102.75
pagar_alam,2005-05-19,0.0,-4.25,103.25
lahat,2005-05-19,0.0,-3.75,103.75
muaradua,2005-05-19,0.0,-4.75,104.25
liwa,2005-05-19,0.0,-5.25,104.25
kepahiang,2005-05-19,0.0,-3.75,102.75
pagar_alam,2005-05-20,0.0,-4.25,103.25
lahat,2005-05-20,0.0,-3.75,103.75
muaradua,2005-05-20,0.0,-4.75,104.25
liwa,2005-05-20,0.0,-5.25,104.25
kepahiang,2005-05-20,0.0,-3.75,102.75
pagar_alam,2005-05-21,0.0,-4.25,103.25
lahat,2005-05-21,0.133,-3.75,103.75
muaradua,2005-05-21,0.0,-4.75,104.25
liwa,2005-05-21,0.0,-5.25,104.25
kepahiang,2005-05-21,0.0,-3.75,102.75
pagar_alam,2005-05-22,0.0,-4.25,103.25
lahat,2005-05-22,0.0,-3.75,103.75
muaradua,2005-05-22,0.0,-4.75,104.25
liwa,2005-05-22,0.0,-5.25,104.25
kepahiang,2005-05-22,0.0,-3.75,102.75
pagar_alam,2005-05-23,0.641,-4.25,103.25
lahat,2005-05-23,0.558,-3.75,103.75
muaradua,2005-05-23,5.076,-4.75,104.25
liwa,2005-05-23,5.874,-5.25,104.25
kepahiang,2005-05-23,0.199,-3.75,102.75
pagar_alam,2005-05-24,5.045,-4.25,103.25
lahat,2005-05-24,21.021,-3.75,103.75
muaradua,2005-05-24,15.202,-4.75,104.25
liwa,2005-05-24,13.388,-5.25,104.25
kepahiang,2005-05-24,2.423,-3.75,102.75
pagar_alam,2005-05-25,2.299,-4.25,103.25
lahat,2005-05-25,12.8,-3.75,103.75
muaradua,2005-05-25,2.608,-4.75,104.25
liwa,2005-05-25,0.248,-5.25,104.25
kepahiang,2005-05-25,1.225,-3.75,102.75
pagar_alam,2005-05-26,0.534,-4.25,103.25
lahat,2005-05-26,1.22,-3.75,103.75
muaradua,2005-05-26,0.256,-4.75,104.25
liwa,2005-05-26,0.108,-5.25,104.25
kepahiang,2005-05-26,0.449,-3.75,102.75
pagar_alam,2005-05-27,0.719,-4.25,103.25
lahat,2005-05-27,6.238,-3.75,103.75
muaradua,2005-05-27,1.368,-4.75,104.25
liwa,2005-05-27,0.606,-5.25,104.25
kepahiang,2005-05-27,0.102,-3.75,102.75
pagar_alam,2005-05-28,0.0,-4.25,103.25
lahat,2005-05-28,0.0,-3.75,103.75
muaradua,2005-05-28,0.0,-4.75,104.25
liwa,2005-05-28,0.0,-5.25,104.25
kepahiang,2005-05-28,0.027,-3.75,102.75
pagar_alam,2005-05-29,0.0,-4.25,103.25
lahat,2005-05-29,0.0,-3.75,103.75
muaradua,2005-05-29,0.0,-4.75,104.25
liwa,2005-05-29,0.044,-5.25,104.25
kepahiang,2005-05-29,0.0,-3.75,102.75
pagar_alam,2005-05-30,5.799,-4.25,103.25
lahat,2005-05-30,4.078,-3.75,103.75
muaradua,2005-05-30,0.855,-4.75,104.25
liwa,2005-05-30,0.358,-5.25,104.25
kepahiang,2005-05-30,6.221,-3.75,102.75
pagar_alam,2005-05-31,2.706,-4.25,103.25
lahat,2005-05-31,15.188,-3.75,103.75
muaradua,2005-05-31,8.217,-4.75,104.25
liwa,2005-05-31,6.345,-5.25,104.25
kepahiang,2005-05-31,0.882,-3.75,102.75
pagar_alam,2005-06-01,0.0,-4.25,103.25
lahat,2005-06-01,0.0,-3.75,103.75
muaradua,2005-06-01,0.0,-4.75,104.25
liwa,2005-06-01,0.0,-5.25,104.25
kepahiang,2005-06-01,0.0,-3.75,102.75
pagar_alam,2005-06-02,0.166,-4.25,103.25
lahat,2005-06-02,0.198,-3.75,103.75
muaradua,2005-06-02,1.66,-4.75,104.25
liwa,2005-06-02,1.964,-5.25,104.25
kepahiang,2005-06-02,0.054,-3.75,102.75
pagar_alam,2005-06-03,8.258,-4.25,103.25
lahat,2005-06-03,5.473,-3.75,103.75
muaradua,2005-06-03,0.94,-4.75,104.25
liwa,2005-06-03,0.188,-5.25,104.25
kepahiang,2005-06-03,9.587,-3.75,102.75
pagar_alam,2005-06-04,0.526,-4.25,103.25
lahat,2005-06-04,0.255,-3.75,103.75
muaradua,2005-06-04,0.067,-4.75,104.25
liwa,2005-06-04,0.044,-5.25,104.25
kepahiang,2005-06-04,0.501,-3.75,102.75
pagar_alam,2005-06-05,49.908,-4.25,103.25
lahat,2005-06-05,33.208,-3.75,103.75
muaradua,2005-06-05,7.82,-4.75,104.25
liwa,2005-06-05,3.411,-5.25,104.25
kepahiang,2005-06-05,57.62,-3.75,102.75
pagar_alam,2005-06-06,8.8,-4.25,103.25
lahat,2005-06-06,6.183,-3.75,103.75
muaradua,2005-06-06,2.737,-4.75,104.25
liwa,2005-06-06,1.933,-5.25,104.25
kepahiang,2005-06-06,9.261,-3.75,102.75
pagar_alam,2005-06-07,0.0,-4.25,103.25
lahat,2005-06-07,0.284,-3.75,103.75
muaradua,2005-06-07,1.352,-4.75,104.25
liwa,2005-06-07,2.121,-5.25,104.25
kepahiang,2005-06-07,0.0,-3.75,102.75
pagar_alam,2005-06-08,16.336,-4.25,103.25
lahat,2005-06-08,11.421,-3.75,103.75
muaradua,2005-06-08,2.25,-4.75,104.25
liwa,2005-06-08,0.753,-5.25,104.25
kepahiang,2005-06-08,17.491,-3.75,102.75
pagar_alam,2005-06-09,0.0,-4.25,103.25
lahat,2005-06-09,0.0,-3.75,103.75
muaradua,2005-06-09,0.0,-4.75,104.25
liwa,2005-06-09,0.0,-5.25,104.25
kepahiang,2005-06-09,0.0,-3.75,102.75
pagar_alam,2005-06-10,0.058,-4.25,103.25
lahat,2005-06-10,0.08,-3.75,103.75
muaradua,2005-06-10,0.043,-4.75,104.25
liwa,2005-06-10,0.023,-5.25,104.25
kepahiang,2005-06-10,0.028,-3.75,102.75
pagar_alam,2005-06-11,1.605,-4.25,103.25
lahat,2005-06-11,5.213,-3.75,103.75
muaradua,2005-06-11,13.514,-4.75,104.25
liwa,2005-06-11,14.783,-5.25,104.25
kepahiang,2005-06-11,0.074,-3.75,102.75
pagar_alam,2005-06-12,55.762,-4.25,103.25
lahat,2005-06-12,42.134,-3.75,103.75
muaradua,2005-06-12,9.533,-4.75,104.25
liwa,2005-06-12,3.805,-5.25,104.25
kepahiang,2005-06-12,59.518,-3.75,102.75
pagar_alam,2005-06-13,0.0,-4.25,103.25
lahat,2005-06-13,0.0,-3.75,103.75
muaradua,2005-06-13,0.0,-4.75,104.25
liwa,2005-06-13,0.0,-5.25,104.25
kepahiang,2005-06-13,0.0,-3.75,102.75
pagar_alam,2005-06-14,6.507,-4.25,103.25
lahat,2005-06-14,27.261,-3.75,103.75
muaradua,2005-06-14,13.918,-4.75,104.25
liwa,2005-06-14,10.278,-5.25,104.25
kepahiang,2005-06-14,3.605,-3.75,102.75
pagar_alam,2005-06-15,0.748,-4.25,103.25
lahat,2005-06-15,0.464,-3.75,103.75
muaradua,2005-06-15,7.038,-4.75,104.25
liwa,2005-06-15,9.399,-5.25,104.25
kepahiang,2005-06-15,0.942,-3.75,102.75
pagar_alam,2005-06-16,1.161,-4.25,103.25
lahat,2005-06-16,6.102,-3.75,103.75
muaradua,2005-06-16,7.097,-4.75,104.25
liwa,2005-06-16,7.014,-5.25,104.25
kepahiang,2005-06-16,0.098,-3.75,102.75
pagar_alam,2005-06-17,3.09,-4.25,103.25
lahat,2005-06-17,5.555,-3.75,103.75
muaradua,2005-06-17,30.502,-4.75,104.25
liwa,2005-06-17,34.267,-5.25,104.25
kepahiang,2005-06-17,0.116,-3.75,102.75
pagar_alam,2005-06-18,17.611,-4.25,103.25
lahat,2005-06-18,11.708,-3.75,103.75
muaradua,2005-06-18,2.796,-4.75,104.25
liwa,2005-06-18,1.027,-5.25,104.25
kepahiang,2005-06-18,20.18,-3.75,102.75
pagar_alam,2005-06-19,0.0,-4.25,103.25
lahat,2005-06-19,0.054,-3.75,103.75
muaradua,2005-06-19,0.0,-4.75,104.25
liwa,2005-06-19,0.0,-5.25,104.25
kepahiang,2005-06-19,0.043,-3.75,102.75
pagar_alam,2005-06-20,19.229,-4.25,103.25
lahat,2005-06-20,28.27,-3.75,103.75
muaradua,2005-06-20,6.681,-4.75,104.25
liwa,2005-06-20,2.58,-5.25,104.25
kepahiang,2005-06-20,19.024,-3.75,102.75
pagar_alam,2005-06-21,0.723,-4.25,103.25
lahat,2005-06-21,0.842,-3.75,103.75
muaradua,2005-06-21,7.165,-4.75,104.25
liwa,2005-06-21,7.859,-5.25,104.25
kepahiang,2005-06-21,0.203,-3.75,102.75
pagar_alam,2005-06-22,0.0,-4.25,103.25
lahat,2005-06-22,0.0,-3.75,103.75
muaradua,2005-06-22,0.0,-4.75,104.25
liwa,2005-06-22,0.0,-5.25,104.25
kepahiang,2005-06-22,0.0,-3.75,102.75
pagar_alam,2005-06-23,0.337,-4.25,103.25
lahat,2005-06-23,0.403,-3.75,103.75
muaradua,2005-06-23,3.252,-4.75,104.25
liwa,2005-06-23,3.63,-5.25,104.25
kepahiang,2005-06-23,0.092,-3.75,102.75
pagar_alam,2005-06-24,5.02,-4.25,103.25
lahat,2005-06-24,2.224,-3.75,103.75
muaradua,2005-06-24,0.083,-4.75,104.25
liwa,2005-06-24,0.023,-5.25,104.25
kepahiang,2005-06-24,0.483,-3.75,102.75
pagar_alam,2005-06-25,0.392,-4.25,103.25
lahat,2005-06-25,0.159,-3.75,103.75
muaradua,2005-06-25,0.0,-4.75,104.25
liwa,2005-06-25,0.0,-5.25,104.25
kepahiang,2005-06-25,0.026,-3.75,102.75
pagar_alam,2005-06-26,47.881,-4.25,103.25
lahat,2005-06-26,33.613,-3.75,103.75
muaradua,2005-06-26,7.434,-4.75,104.25
liwa,2005-06-26,3.397,-5.25,104.25
kepahiang,2005-06-26,51.655,-3.75,102.75
pagar_alam,2005-06-27,1.909,-4.25,103.25
lahat,2005-06-27,1.332,-3.75,103.75
muaradua,2005-06-27,0.295,-4.75,104.25
liwa,2005-06-27,0.196,-5.25,104.25
kepahiang,2005-06-27,2.053,-3.75,102.75
pagar_alam,2005-06-28,0.0,-4.25,103.25
lahat,2005-06-28,0.0,-3.75,103.75
muaradua,2005-06-28,0.0,-4.75,104.25
liwa,2005-06-28,0.0,-5.25,104.25
kepahiang,2005-06-28,0.028,-3.75,102.75
pagar_alam,2005-06-29,5.758,-4.25,103.25
lahat,2005-06-29,4.043,-3.75,103.75
muaradua,2005-06-29,0.687,-4.75,104.25
liwa,2005-06-29,0.125,-5.25,104.25
kepahiang,2005-06-29,6.203,-3.75,102.75
pagar_alam,2005-06-30,0.0,-4.25,103.25
lahat,2005-06-30,0.0,-3.75,103.75
muaradua,2005-06-30,0.0,-4.75,104.25
liwa,2005-06-30,0.0,-5.25,104.25
kepahiang,2005-06-30,0.0,-3.75,102.75
pagar_alam,2005-07-01,0.0,-4.25,103.25
lahat,2005-07-01,0.0,-3.75,103.75
muaradua,2005-07-01,0.0,-4.75,104.25
liwa,2005-07-01,0.0,-5.25,104.25
kepahiang,2005-07-01,0.0,-3.75,102.75
pagar_alam,2005-07-02,0.0,-4.25,103.25
lahat,2005-07-02,0.0,-3.75,103.75
muaradua,2005-07-02,0.0,-4.75,104.25
liwa,2005-07-02,0.0,-5.25,104.25
kepahiang,2005-07-02,0.0,-3.75,102.75
pagar_alam,2005-07-03,19.319,-4.25,103.25
lahat,2005-07-03,12.867,-3.75,103.75
muaradua,2005-07-03,3.248,-4.75,104.25
liwa,2005-07-03,1.159,-5.25,104.25
kepahiang,2005-07-03,22.113,-3.75,102.75
pagar_alam,2005-07-04,0.0,-4.25,103.25
lahat,2005-07-04,0.0,-3.75,103.75
muaradua,2005-07-04,0.0,-4.75,104.25
liwa,2005-07-04,0.0,-5.25,104.25
kepahiang,2005-07-04,0.0,-3.75,102.75
pagar_alam,2005-07-05,0.0,-4.25,103.25
lahat,2005-07-05,0.0,-3.75,103.75
muaradua,2005-07-05,0.0,-4.75,104.25
liwa,2005-07-05,0.0,-5.25,104.25
kepahiang,2005-07-05,0.0,-3.75,102.75
pagar_alam,2005-07-06,16.902,-4.25,103.25
lahat,2005-07-06,11.762,-3.75,103.75
muaradua,2005-07-06,2.931,-4.75,104.25
liwa,2005-07-06,2.925,-5.25,104.25
kepahiang,2005-07-06,18.574,-3.75,102.75
pagar_alam,2005-07-07,0.0,-4.25,103.25
lahat,2005-07-07,0.0,-3.75,103.75
muaradua,2005-07-07,0.0,-4.75,104.25
liwa,2005-07-07,0.0,-5.25,104.25
kepahiang,2005-07-07,0.0,-3.75,102.75
pagar_alam,2005-07-08,0.0,-4.25,103.25
lahat,2005-07-08,0.0,-3.75,103.75
muaradua,2005-07-08,0.0,-4.75,104.25
liwa,2005-07-08,0.0,-5.25,104.25
kepahiang,2005-07-08,0.0,-3.75,102.75
pagar_alam,2005-07-09,0.0,-4.25,103.25
lahat,2005-07-09,0.0,-3.75,103.75
muaradua,2005-07-09,0.0,-4.75,104.25
liwa,2005-07-09,0.0,-5.25,104.25
kepahiang,2005-07-09,0.0,-3.75,102.75
pagar_alam,2005-07-10,18.584,-4.25,103.25
lahat,2005-07-10,12.474,-3.75,103.75
muaradua,2005-07-10,3.799,-4.75,104.25
liwa,2005-07-10,2.151,-5.25,104.25
kepahiang,2005-07-10,21.181,-3.75,102.75
pagar_alam,2005-07-11,0.867,-4.25,103.25
lahat,2005-07-11,0.623,-3.75,103.75
muaradua,2005-07-11,0.066,-4.75,104.25
liwa,2005-07-11,0.835,-5.25,104.25
kepahiang,2005-07-11,1.241,-3.75,102.75
pagar_alam,2005-07-12,5.505,-4.25,103.25
lahat,2005-07-12,4.176,-3.75,103.75
muaradua,2005-07-12,12.712,-4.75,104.25
liwa,2005-07-12,15.305,-5.25,104.25
kepahiang,2005-07-12,5.259,-3.75,102.75
pagar_alam,2005-07-13,11.709,-4.25,103.25
lahat,2005-07-13,8.259,-3.75,103.75
muaradua,2005-07-13,5.167,-4.75,104.25
liwa,2005-07-13,5.222,-5.25,104.25
kepahiang,2005-07-13,12.383,-3.75,102.75
pagar_alam,2005-07-14,4.6,-4.25,103.25
lahat,2005-07-14,3.216,-3.75,103.75
muaradua,2005-07-14,0.322,-4.75,104.25
liwa,2005-07-14,0.092,-5.25,104.25
kepahiang,2005-07-14,5.134,-3.75,102.75
pagar_alam,2005-07-15,18.78,-4.25,103.25
lahat,2005-07-15,21.466,-3.75,103.75
muaradua,2005-07-15,9.275,-4.75,104.25
liwa,2005-07-15,6.417,-5.25,104.25
kepahiang,2005-07-15,18.761,-3.75,102.75
pagar_alam,2005-07-16,0.083,-4.25,103.25
lahat,2005-07-16,1.453,-3.75,103.75
muaradua,2005-07-16,0.087,-4.75,104.25
liwa,2005-07-16,0.0,-5.25,104.25
kepahiang,2005-07-16,0.063,-3.75,102.75
pagar_alam,2005-07-17,0.0,-4.25,103.25
lahat,2005-07-17,0.0,-3.75,103.75
muaradua,2005-07-17,0.0,-4.75,104.25
liwa,2005-07-17,0.0,-5.25,104.25
kepahiang,2005-07-17,0.0,-3.75,102.75
pagar_alam,2005-07-18,3.972,-4.25,103.25
lahat,2005-07-18,4.988,-3.75,103.75
muaradua,2005-07-18,10.864,-4.75,104.25
liwa,2005-07-18,11.91,-5.25,104.25
kepahiang,2005-07-18,3.21,-3.75,102.75
pagar_alam,2005-07-19,0.147,-4.25,103.25
lahat,2005-07-19,1.702,-3.75,103.75
muaradua,2005-07-19,0.231,-4.75,104.25
liwa,2005-07-19,0.697,-5.25,104.25
kepahiang,2005-07-19,0.069,-3.75,102.75
pagar_alam,2005-07-20,1.519,-4.25,103.25
lahat,2005-07-20,1.217,-3.75,103.75
muaradua,2005-07-20,6.858,-4.75,104.25
liwa,2005-07-20,7.852,-5.25,104.25
kepahiang,2005-07-20,0.916,-3.75,102.75
pagar_alam,2005-07-21,1.435,-4.25,103.25
lahat,2005-07-21,9.205,-3.75,103.75
muaradua,2005-07-21,2.058,-4.75,104.25
liwa,2005-07-21,1.158,-5.25,104.25
kepahiang,2005-07-21,0.563,-3.75,102.75
pagar_alam,2005-07-22,3.993,-4.25,103.25
lahat,2005-07-22,2.836,-3.75,103.75
muaradua,2005-07-22,2.242,-4.75,104.25
liwa,2005-07-22,2.131,-5.25,104.25
kepahiang,2005-07-22,4.105,-3.75,102.75
pagar_alam,2005-07-23,0.0,-4.25,103.25
lahat,2005-07-23,0.0,-3.75,103.75
muaradua,2005-07-23,0.0,-4.75,104.25
liwa,2005-07-23,0.0,-5.25,104.25
kepahiang,2005-07-23,0.0,-3.75,102.75
pagar_alam,2005-07-24,0.0,-4.25,103.25
lahat,2005-07-24,0.0,-3.75,103.75
muaradua,2005-07-24,0.0,-4.75,104.25
liwa,2005-07-24,0.0,-5.25,104.25
kepahiang,2005-07-24,0.0,-3.75,102.75
pagar_alam,2005-07-25,69.346,-4.25,103.25
lahat,2005-07-25,46.456,-3.75,103.75
muaradua,2005-07-25,10.309,-4.75,104.25
liwa,2005-07-25,4.181,-5.25,104.25
kepahiang,2005-07-25,75.309,-3.75,102.75
pagar_alam,2005-07-26,0.0,-4.25,103.25
lahat,2005-07-26,0.983,-3.75,103.75
muaradua,2005-07-26,0.0,-4.75,104.25
liwa,2005-07-26,0.08,-5.25,104.25
kepahiang,2005-07-26,0.318,-3.75,102.75
pagar_alam,2005-07-27,0.359,-4.25,103.25
lahat,2005-07-27,0.247,-3.75,103.75
muaradua,2005-07-27,0.092,-4.75,104.25
liwa,2005-07-27,0.051,-5.25,104.25
kepahiang,2005-07-27,0.027,-3.75,102.75
pagar_alam,2005-07-28,0.0,-4.25,103.25
lahat,2005-07-28,0.0,-3.75,103.75
muaradua,2005-07-28,0.0,-4.75,104.25
liwa,2005-07-28,0.0,-5.25,104.25
kepahiang,2005-07-28,0.0,-3.75,102.75
pagar_alam,2005-07-29,0.649,-4.25,103.25
lahat,2005-07-29,0.726,-3.75,103.75
muaradua,2005-07-29,5.897,-4.75,104.25
liwa,2005-07-29,6.829,-5.25,104.25
kepahiang,2005-07-29,0.186,-3.75,102.75
pagar_alam,2005-07-30,17.229,-4.25,103.25
lahat,2005-07-30,32.307,-3.75,103.75
muaradua,2005-07-30,8.52,-4.75,104.25
liwa,2005-07-30,3.579,-5.25,104.25
kepahiang,2005-07-30,15.993,-3.75,102.75
pagar_alam,2005-07-31,11.39,-4.25,103.25
lahat,2005-07-31,8.52,-3.75,103.75
muaradua,2005-07-31,5.775,-4.75,104.25
liwa,2005-07-31,5.563,-5.25,104.25
kepahiang,2005-07-31,12.544,-3.75,102.75
pagar_alam,2005-08-01,0.876,-4.25,103.25
lahat,2005-08-01,0.963,-3.75,103.75
muaradua,2005-08-01,7.536,-4.75,104.25
liwa,2005-08-01,8.658,-5.25,104.25
kepahiang,2005-08-01,0.255,-3.75,102.75
pagar_alam,2005-08-02,22.322,-4.25,103.25
lahat,2005-08-02,16.861,-3.75,103.75
muaradua,2005-08-02,34.439,-4.75,104.25
liwa,2005-08-02,36.889,-5.25,104.25
kepahiang,2005-08-02,20.523,-3.75,102.75
pagar_alam,2005-08-03,2.212,-4.25,103.25
lahat,2005-08-03,3.564,-3.75,103.75
muaradua,2005-08-03,0.699,-4.75,104.25
liwa,2005-08-03,0.154,-5.25,104.25
kepahiang,2005-08-03,2.147,-3.75,102.75
pagar_alam,2005-08-04,0.0,-4.25,103.25
lahat,2005-08-04,0.0,-3.75,103.75
muaradua,2005-08-04,0.0,-4.75,104.25
liwa,2005-08-04,0.0,-5.25,104.25
kepahiang,2005-08-04,0.0,-3.75,102.75
pagar_alam,2005-08-05,12.866,-4.25,103.25
lahat,2005-08-05,9.998,-3.75,103.75
muaradua,2005-08-05,2.315,-4.75,104.25
liwa,2005-08-05,0.919,-5.25,104.25
kepahiang,2005-08-05,14.523,-3.75,102.75
pagar_alam,2005-08-06,4.222,-4.25,103.25
lahat,2005-08-06,2.921,-3.75,103.75
muaradua,2005-08-06,0.673,-4.75,104.25
liwa,2005-08-06,0.253,-5.25,104.25
kepahiang,2005-08-06,4.81,-3.75,102.75
pagar_alam,2005-08-07,0.0,-4.25,103.25
lahat,2005-08-07,0.0,-3.75,103.75
muaradua,2005-08-07,0.0,-4.75,104.25
liwa,2005-08-07,0.0,-5.25,104.25
kepahiang,2005-08-07,0.0,-3.75,102.75
pagar_alam,2005-08-08,0.0,-4.25,103.25
lahat,2005-08-08,0.136,-3.75,103.75
muaradua,2005-08-08,0.0,-4.75,104.25
liwa,2005-08-08,0.0,-5.25,104.25
kepahiang,2005-08-08,0.079,-3.75,102.75
pagar_alam,2005-08-09,0.062,-4.25,103.25
lahat,2005-08-09,0.122,-3.75,103.75
muaradua,2005-08-09,0.0,-4.75,104.25
liwa,2005-08-09,0.0,-5.25,104.25
