town,date,tmin_c,grid_lat,grid_lon
pagar_alam,2007-03-23,16.991,-4.25,103.25
lahat,2007-03-23,22.427,-3.75,103.75
muaradua,2007-03-23,19.362,-4.75,104.25
liwa,2007-03-23,19.665,-5.25,104.25
kepahiang,2007-03-23,19.483,-3.75,102.75
pagar_alam,2007-03-24,17.277,-4.25,103.25
lahat,2007-03-24,23.295,-3.75,103.75
muaradua,2007-03-24,20.059,-4.75,104.25
liwa,2007-03-24,20.248,-5.25,104.25
kepahiang,2007-03-24,19.715,-3.75,102.75
pagar_alam,2007-03-25,17.314,-4.25,103.25
lahat,2007-03-25,22.906,-3.75,103.75
muaradua,2007-03-25,20.231,-4.75,104.25
liwa,2007-03-25,20.566,-5.25,104.25
kepahiang,2007-03-25,19.7,-3.75,102.75
pagar_alam,2007-03-26,16.151,-4.25,103.25
lahat,2007-03-26,22.254,-3.75,103.75
muaradua,2007-03-26,19.507,-4.75,104.25
liwa,2007-03-26,19.819,-5.25,104.25
kepahiang,2007-03-26,18.39,-3.75,102.75
pagar_alam,2007-03-27,16.423,-4.25,103.25
lahat,2007-03-27,22.487,-3.75,103.75
muaradua,2007-03-27,20.246,-4.75,104.25
liwa,2007-03-27,20.591,-5.25,104.25
kepahiang,2007-03-27,18.611,-3.75,102.75
pagar_alam,2007-03-28,16.192,-4.25,103.25
lahat,2007-03-28,22.377,-3.75,103.75
muaradua,2007-03-28,19.229,-4.75,104.25
liwa,2007-03-28,19.413,-5.25,104.25
kepahiang,2007-03-28,18.494,-3.75,102.75
pagar_alam,2007-03-29,16.745,-4.25,103.25
lahat,2007-03-29,22.095,-3.75,103.75
muaradua,2007-03-29,18.582,-4.75,104.25
liwa,2007-03-29,18.78,-5.25,104.25
kepahiang,2007-03-29,19.334,-3.75,102.75
pagar_alam,2007-03-30,16.777,-4.25,103.25
lahat,2007-03-30,22.448,-3.75,103.75
muaradua,2007-03-30,19.669,-4.75,104.25
liwa,2007-03-30,19.937,-5.25,104.25
kepahiang,2007-03-30,19.143,-3.75,102.75
pagar_alam,2007-03-31,17.063,-4.25,103.25
lahat,2007-03-31,22.512,-3.75,103.75
muaradua,2007-03-31,19.474,-4.75,104.25
liwa,2007-03-31,19.666,-5.25,104.25
kepahiang,2007-03-31,19.652,-3.75,102.75
pagar_alam,2007-04-01,17.761,-4.25,103.25
lahat,2007-04-01,22.079,-3.75,103.75
muaradua,2007-04-01,20.655,-4.75,104.25
liwa,2007-04-01,20.957,-5.25,104.25
kepahiang,2007-04-01,19.837,-3.75,102.75
pagar_alam,2007-04-02,17.702,-4.25,103.25
lahat,2007-04-02,22.206,-3.75,103.75
muaradua,2007-04-02,20.793,-4.75,104.25
liwa,2007-04-02,21.021,-5.25,104.25
kepahiang,2007-04-02,19.7,-3.75,102.75
pagar_alam,2007-04-03,17.347,-4.25,103.25
lahat,2007-04-03,22.428,-3.75,103.75
muaradua,2007-04-03,21.238,-4.75,104.25
liwa,2007-04-03,21.484,-5.25,104.25
kepahiang,2007-04-03,19.171,-3.75,102.75
pagar_alam,2007-04-04,17.292,-4.25,103.25
lahat,2007-04-04,22.492,-3.75,103.75
muaradua,2007-04-04,20.457,-4.75,104.25
liwa,2007-04-04,20.492,-5.25,104.25
kepahiang,2007-04-04,19.132,-3.75,102.75
pagar_alam,2007-04-05,18.117,-4.25,103.25
lahat,2007-04-05,23.527,-3.75,103.75
muaradua,2007-04-05,21.095,-4.75,104.25
liwa,2007-04-05,20.995,-5.25,104.25
kepahiang,2007-04-05,19.888,-3.75,102.75
pagar_alam,2007-04-06,18.712,-4.25,103.25
lahat,2007-04-06,23.455,-3.75,103.75
muaradua,2007-04-06,21.572,-4.75,104.25
liwa,2007-04-06,21.62,-5.25,104.25
kepahiang,2007-04-06,20.654,-3.75,102.75
pagar_alam,2007-04-07,18.374,-4.25,103.25
lahat,2007-04-07,23.899,-3.75,103.75
muaradua,2007-04-07,21.562,-4.75,104.25
liwa,2007-04-07,21.414,-5.25,104.25
kepahiang,2007-04-07,20.094,-3.75,102.75
pagar_alam,2007-04-08,18.444,-4.25,103.25
lahat,2007-04-08,22.962,-3.75,103.75
muaradua,2007-04-08,20.823,-4.75,104.25
liwa,2007-04-08,20.837,-5.25,104.25
kepahiang,2007-04-08,20.502,-3.75,102.75
pagar_alam,2007-04-09,17.934,-4.25,103.25
lahat,2007-04-09,22.283,-3.75,103.75
muaradua,2007-04-09,21.182,-4.75,104.25
liwa,2007-04-09,21.42,-5.25,104.25
kepahiang,2007-04-09,19.928,-3.75,102.75
pagar_alam,2007-04-10,17.623,-4.25,103.25
lahat,2007-04-10,22.323,-3.75,103.75
muaradua,2007-04-10,20.698,-4.75,104.25
liwa,2007-04-10,20.871,-5.25,104.25
kepahiang,2007-04-10,19.566,-3.75,102.75
pagar_alam,2007-04-11,17.655,-4.25,103.25
lahat,2007-04-11,22.598,-3.75,103.75
muaradua,2007-04-11,20.922,-4.75,104.25
liwa,2007-04-11,21.019,-5.25,104.25
kepahiang,2007-04-11,19.531,-3.75,102.75
pagar_alam,2007-04-12,17.311,-4.25,103.25
lahat,2007-04-12,21.509,-3.75,103.75
muaradua,2007-04-12,20.394,-4.75,104.25
liwa,2007-04-12,20.745,-5.25,104.25
kepahiang,2007-04-12,19.442,-3.75,102.75
pagar_alam,2007-04-13,17.265,-4.25,103.25
lahat,2007-04-13,22.064,-3.75,103.75
muaradua,2007-04-13,21.066,-4.75,104.25
liwa,2007-04-13,21.35,-5.25,104.25
kepahiang,2007-04-13,19.144,-3.75,102.75
pagar_alam,2007-04-14,17.363,-4.25,103.25
lahat,2007-04-14,22.216,-3.75,103.75
muaradua,2007-04-14,20.779,-4.75,104.25
liwa,2007-04-14,20.965,-5.25,104.25
kepahiang,2007-04-14,19.289,-3.75,102.75
pagar_alam,2007-04-15,17.31,-4.25,103.25
lahat,2007-04-15,22.39,-3.75,103.75
muaradua,2007-04-15,21.113,-4.75,104.25
liwa,2007-04-15,21.318,-5.25,104.25
kepahiang,2007-04-15,19.178,-3.75,102.75
pagar_alam,2007-04-16,17.664,-4.25,103.25
lahat,2007-04-16,22.946,-3.75,103.75
muaradua,2007-04-16,21.446,-4.75,104.25
liwa,2007-04-16,21.574,-5.25,104.25
kepahiang,2007-04-16,19.456,-3.75,102.75
pagar_alam,2007-04-17,17.006,-4.25,103.25
lahat,2007-04-17,22.165,-3.75,103.75
muaradua,2007-04-17,21.61,-4.75,104.25
liwa,2007-04-17,21.972,-5.25,104.25
kepahiang,2007-04-17,18.743,-3.75,102.75
pagar_alam,2007-04-18,17.049,-4.25,103.25
lahat,2007-04-18,22.292,-3.75,103.75
muaradua,2007-04-18,21.227,-4.75,104.25
liwa,2007-04-18,21.478,-5.25,104.25
kepahiang,2007-04-18,18.797,-3.75,102.75
pagar_alam,2007-04-19,17.115,-4.25,103.25
lahat,2007-04-19,22.499,-3.75,103.75
muaradua,2007-04-19,21.282,-4.75,104.25
liwa,2007-04-19,21.475,-5.25,104.25
kepahiang,2007-04-19,18.855,-3.75,102.75
pagar_alam,2007-04-20,16.011,-4.25,103.25
lahat,2007-04-20,21.229,-3.75,103.75
muaradua,2007-04-20,21.174,-4.75,104.25
liwa,2007-04-20,21.689,-5.25,104.25
kepahiang,2007-04-20,17.823,-3.75,102.75
pagar_alam,2007-04-21,17.924,-4.25,103.25
lahat,2007-04-21,23.395,-3.75,103.75
muaradua,2007-04-21,21.685,-4.75,104.25
liwa,2007-04-21,21.726,-5.25,104.25
kepahiang,2007-04-21,19.7,-3.75,102.75
pagar_alam,2007-04-22,18.358,-4.25,103.25
lahat,2007-04-22,22.805,-3.75,103.75
muaradua,2007-04-22,21.644,-4.75,104.25
liwa,2007-04-22,21.972,-5.25,104.25
kepahiang,2007-04-22,20.4,-3.75,102.75
pagar_alam,2007-04-23,18.374,-4.25,103.25
lahat,2007-04-23,23.41,-3.75,103.75
muaradua,2007-04-23,20.9,-4.75,104.25
liwa,2007-04-23,20.809,-5.25,104.25
kepahiang,2007-04-23,20.312,-3.75,102.75
pagar_alam,2007-04-24,17.288,-4.25,103.25
lahat,2007-04-24,22.634,-3.75,103.75
muaradua,2007-04-24,21.344,-4.75,104.25
liwa,2007-04-24,21.519,-5.25,104.25
kepahiang,2007-04-24,19.032,-3.75,102.75
pagar_alam,2007-04-25,17.708,-4.25,103.25
lahat,2007-04-25,22.917,-3.75,103.75
muaradua,2007-04-25,21.267,-4.75,104.25
liwa,2007-04-25,21.352,-5.25,104.25
kepahiang,2007-04-25,19.55,-3.75,102.75
pagar_alam,2007-04-26,17.574,-4.25,103.25
lahat,2007-04-26,22.465,-3.75,103.75
muaradua,2007-04-26,21.117,-4.75,104.25
liwa,2007-04-26,21.305,-5.25,104.25
kepahiang,2007-04-26,19.471,-3.75,102.75
pagar_alam,2007-04-27,17.888,-4.25,103.25
lahat,2007-04-27,22.82,-3.75,103.75
muaradua,2007-04-27,21.35,-4.75,104.25
liwa,2007-04-27,21.502,-5.25,104.25
kepahiang,2007-04-27,19.799,-3.75,102.75
pagar_alam,2007-04-28,18.241,-4.25,103.25
lahat,2007-04-28,22.898,-3.75,103.75
muaradua,2007-04-28,21.909,-4.75,104.25
liwa,2007-04-28,22.112,-5.25,104.25
kepahiang,2007-04-28,20.161,-3.75,102.75
pagar_alam,2007-04-29,18.62,-4.25,103.25
lahat,2007-04-29,23.192,-3.75,103.75
muaradua,2007-04-29,21.019,-4.75,104.25
liwa,2007-04-29,20.983,-5.25,104.25
kepahiang,2007-04-29,20.681,-3.75,102.75
pagar_alam,2007-04-30,18.05,-4.25,103.25
lahat,2007-04-30,22.714,-3.75,103.75
muaradua,2007-04-30,21.734,-4.75,104.25
liwa,2007-04-30,21.982,-5.25,104.25
kepahiang,2007-04-30,19.98,-3.75,102.75
pagar_alam,2007-05-01,17.157,-4.25,103.25
lahat,2007-05-01,22.642,-3.75,103.75
muaradua,2007-05-01,20.285,-4.75,104.25
liwa,2007-05-01,20.325,-5.25,104.25
kepahiang,2007-05-01,19.249,-3.75,102.75
pagar_alam,2007-05-02,17.082,-4.25,103.25
lahat,2007-05-02,22.956,-3.75,103.75
muaradua,2007-05-02,20.7,-4.75,104.25
liwa,2007-05-02,20.753,-5.25,104.25
kepahiang,2007-05-02,18.989,-3.75,102.75
pagar_alam,2007-05-03,17.464,-4.25,103.25
lahat,2007-05-03,23.376,-3.75,103.75
muaradua,2007-05-03,20.904,-4.75,104.25
liwa,2007-05-03,20.858,-5.25,104.25
kepahiang,2007-05-03,19.38,-3.75,102.75
pagar_alam,2007-05-04,17.79,-4.25,103.25
lahat,2007-05-04,23.428,-3.75,103.75
muaradua,2007-05-04,20.214,-4.75,104.25
liwa,2007-05-04,20.06,-5.25,104.25
kepahiang,2007-05-04,19.925,-3.75,102.75
pagar_alam,2007-05-05,18.181,-4.25,103.25
lahat,2007-05-05,23.352,-3.75,103.75
muaradua,2007-05-05,19.864,-4.75,104.25
liwa,2007-05-05,19.659,-5.25,104.25
kepahiang,2007-05-05,20.527,-3.75,102.75
pagar_alam,2007-05-06,18.219,-4.25,103.25
lahat,2007-05-06,23.779,-3.75,103.75
muaradua,2007-05-06,21.559,-4.75,104.25
liwa,2007-05-06,21.621,-5.25,104.25
kepahiang,2007-05-06,20.318,-3.75,102.75
pagar_alam,2007-05-07,17.28,-4.25,103.25
lahat,2007-05-07,22.437,-3.75,103.75
muaradua,2007-05-07,20.471,-4.75,104.25
liwa,2007-05-07,20.696,-5.25,104.25
kepahiang,2007-05-07,19.513,-3.75,102.75
pagar_alam,2007-05-08,17.291,-4.25,103.25
lahat,2007-05-08,23.289,-3.75,103.75
muaradua,2007-05-08,20.49,-4.75,104.25
liwa,2007-05-08,20.444,-5.25,104.25
kepahiang,2007-05-08,19.275,-3.75,102.75
pagar_alam,2007-05-09,17.487,-4.25,103.25
lahat,2007-05-09,23.486,-3.75,103.75
muaradua,2007-05-09,20.668,-4.75,104.25
liwa,2007-05-09,20.593,-5.25,104.25
kepahiang,2007-05-09,19.465,-3.75,102.75
pagar_alam,2007-05-10,18.401,-4.25,103.25
lahat,2007-05-10,23.675,-3.75,103.75
muaradua,2007-05-10,20.573,-4.75,104.25
liwa,2007-05-10,20.498,-5.25,104.25
kepahiang,2007-05-10,20.699,-3.75,102.75
pagar_alam,2007-05-11,18.67,-4.25,103.25
lahat,2007-05-11,23.934,-3.75,103.75
muaradua,2007-05-11,20.532,-4.75,104.25
liwa,2007-05-11,20.362,-5.25,104.25
kepahiang,2007-05-11,20.9,-3.75,102.75
pagar_alam,2007-05-12,18.541,-4.25,103.25
lahat,2007-05-12,23.87,-3.75,103.75
muaradua,2007-05-12,20.804,-4.75,104.25
liwa,2007-05-12,20.737,-5.25,104.25
kepahiang,2007-05-12,20.744,-3.75,102.75
pagar_alam,2007-05-13,18.783,-4.25,103.25
lahat,2007-05-13,24.182,-3.75,103.75
muaradua,2007-05-13,21.593,-4.75,104.25
liwa,2007-05-13,21.556,-5.25,104.25
kepahiang,2007-05-13,20.847,-3.75,102.75
pagar_alam,2007-05-14,16.289,-4.25,103.25
lahat,2007-05-14,21.852,-3.75,103.75
muaradua,2007-05-14,20.5,-4.75,104.25
liwa,2007-05-14,20.824,-5.25,104.25
kepahiang,2007-05-14,18.251,-3.75,102.75
pagar_alam,2007-05-15,16.624,-4.25,103.25
lahat,2007-05-15,22.196,-3.75,103.75
muaradua,2007-05-15,20.436,-4.75,104.25
liwa,2007-05-15,20.627,-5.25,104.25
kepahiang,2007-05-15,18.618,-3.75,102.75
pagar_alam,2007-05-16,17.46,-4.25,103.25
lahat,2007-05-16,22.659,-3.75,103.75
muaradua,2007-05-16,20.26,-4.75,104.25
liwa,2007-05-16,20.486,-5.25,104.25
kepahiang,2007-05-16,19.789,-3.75,102.75
pagar_alam,2007-05-17,17.889,-4.25,103.25
lahat,2007-05-17,23.312,-3.75,103.75
muaradua,2007-05-17,20.73,-4.75,104.25
liwa,2007-05-17,20.717,-5.25,104.25
kepahiang,2007-05-17,20.038,-3.75,102.75
pagar_alam,2007-05-18,16.878,-4.25,103.25
lahat,2007-05-18,21.918,-3.75,103.75
muaradua,2007-05-18,20.306,-4.75,104.25
liwa,2007-05-18,20.602,-5.25,104.25
kepahiang,2007-05-18,19.176,-3.75,102.75
pagar_alam,2007-05-19,17.687,-4.25,103.25
lahat,2007-05-19,22.769,-3.75,103.75
muaradua,2007-05-19,20.161,-4.75,104.25
liwa,2007-05-19,20.178,-5.25,104.25
kepahiang,2007-05-19,19.9,-3.75,102.75
pagar_alam,2007-05-20,18.344,-4.25,103.25
lahat,2007-05-20,23.656,-3.75,103.75
muaradua,2007-05-20,20.861,-4.75,104.25
liwa,2007-05-20,20.786,-5.25,104.25
kepahiang,2007-05-20,20.49,-3.75,102.75
pagar_alam,2007-05-21,17.529,-4.25,103.25
lahat,2007-05-21,23.347,-3.75,103.75
muaradua,2007-05-21,20.888,-4.75,104.25
liwa,2007-05-21,20.932,-5.25,104.25
kepahiang,2007-05-21,19.537,-3.75,102.75
pagar_alam,2007-05-22,17.287,-4.25,103.25
lahat,2007-05-22,23.242,-3.75,103.75
muaradua,2007-05-22,20.63,-4.75,104.25
liwa,2007-05-22,20.638,-5.25,104.25
kepahiang,2007-05-22,19.252,-3.75,102.75
pagar_alam,2007-05-23,16.936,-4.25,103.25
lahat,2007-05-23,22.842,-3.75,103.75
muaradua,2007-05-23,20.642,-4.75,104.25
liwa,2007-05-23,20.686,-5.25,104.25
kepahiang,2007-05-23,18.853,-3.75,102.75
pagar_alam,2007-05-24,17.868,-4.25,103.25
lahat,2007-05-24,22.933,-3.75,103.75
muaradua,2007-05-24,20.233,-4.75,104.25
liwa,2007-05-24,20.255,-5.25,104.25
kepahiang,2007-05-24,20.086,-3.75,102.75
pagar_alam,2007-05-25,17.987,-4.25,103.25
lahat,2007-05-25,23.034,-3.75,103.75
muaradua,2007-05-25,19.873,-4.75,104.25
liwa,2007-05-25,19.826,-5.25,104.25
kepahiang,2007-05-25,20.253,-3.75,102.75
pagar_alam,2007-05-26,17.903,-4.25,103.25
lahat,2007-05-26,23.197,-3.75,103.75
muaradua,2007-05-26,20.051,-4.75,104.25
liwa,2007-05-26,19.988,-5.25,104.25
kepahiang,2007-05-26,20.115,-3.75,102.75
pagar_alam,2007-05-27,19.496,-4.25,103.25
lahat,2007-05-27,24.348,-3.75,103.75
muaradua,2007-05-27,21.74,-4.75,104.25
liwa,2007-05-27,21.7,-5.25,104.25
kepahiang,2007-05-27,21.751,-3.75,102.75
pagar_alam,2007-05-28,17.369,-4.25,103.25
lahat,2007-05-28,22.853,-3.75,103.75
muaradua,2007-05-28,19.706,-4.75,104.25
liwa,2007-05-28,19.603,-5.25,104.25
kepahiang,2007-05-28,19.52,-3.75,102.75
pagar_alam,2007-05-29,17.915,-4.25,103.25
lahat,2007-05-29,23.225,-3.75,103.75
muaradua,2007-05-29,20.035,-4.75,104.25
liwa,2007-05-29,19.883,-5.25,104.25
kepahiang,2007-05-29,20.09,-3.75,102.75
pagar_alam,2007-05-30,17.341,-4.25,103.25
lahat,2007-05-30,23.183,-3.75,103.75
muaradua,2007-05-30,21.787,-4.75,104.25
liwa,2007-05-30,22.023,-5.25,104.25
kepahiang,2007-05-30,19.31,-3.75,102.75
pagar_alam,2007-05-31,16.917,-4.25,103.25
lahat,2007-05-31,22.824,-3.75,103.75
muaradua,2007-05-31,20.345,-4.75,104.25
liwa,2007-05-31,20.328,-5.25,104.25
kepahiang,2007-05-31,18.886,-3.75,102.75
pagar_alam,2007-06-01,17.451,-4.25,103.25
lahat,2007-06-01,22.783,-3.75,103.75
muaradua,2007-06-01,19.801,-4.75,104.25
liwa,2007-06-01,19.883,-5.25,104.25
kepahiang,2007-06-01,19.753,-3.75,102.75
pagar_alam,2007-06-02,16.938,-4.25,103.25
lahat,2007-06-02,22.631,-3.75,103.75
muaradua,2007-06-02,20.052,-4.75,104.25
liwa,2007-06-02,20.204,-5.25,104.25
kepahiang,2007-06-02,19.07,-3.75,102.75
pagar_alam,2007-06-03,17.373,-4.25,103.25
lahat,2007-06-03,22.295,-3.75,103.75
muaradua,2007-06-03,19.798,-4.75,104.25
liwa,2007-06-03,20.09,-5.25,104.25
kepahiang,2007-06-03,19.77,-3.75,102.75
pagar_alam,2007-06-04,17.288,-4.25,103.25
lahat,2007-06-04,22.552,-3.75,103.75
muaradua,2007-06-04,20.314,-4.75,104.25
liwa,2007-06-04,20.59,-5.25,104.25
kepahiang,2007-06-04,19.593,-3.75,102.75
pagar_alam,2007-06-05,17.896,-4.25,103.25
lahat,2007-06-05,22.813,-3.75,103.75
muaradua,2007-06-05,20.93,-4.75,104.25
liwa,2007-06-05,21.296,-5.25,104.25
kepahiang,2007-06-05,20.204,-3.75,102.75
pagar_alam,2007-06-06,17.098,-4.25,103.25
lahat,2007-06-06,22.859,-3.75,103.75
muaradua,2007-06-06,20.086,-4.75,104.25
liwa,2007-06-06,20.146,-5.25,104.25
kepahiang,2007-06-06,19.344,-3.75,102.75
pagar_alam,2007-06-07,16.72,-4.25,103.25
lahat,2007-06-07,22.043,-3.75,103.75
muaradua,2007-06-07,19.709,-4.75,104.25
liwa,2007-06-07,19.969,-5.25,104.25
kepahiang,2007-06-07,19.061,-3.75,102.75
pagar_alam,2007-06-08,17.191,-4.25,103.25
lahat,2007-06-08,22.366,-3.75,103.75
muaradua,2007-06-08,20.363,-4.75,104.25
liwa,2007-06-08,20.655,-5.25,104.25
kepahiang,2007-06-08,19.422,-3.75,102.75
pagar_alam,2007-06-09,17.655,-4.25,103.25
lahat,2007-06-09,22.65,-3.75,103.75
muaradua,2007-06-09,19.911,-4.75,104.25
liwa,2007-06-09,20.092,-5.25,104.25
kepahiang,2007-06-09,20.139,-3.75,102.75
pagar_alam,2007-06-10,17.873,-4.25,103.25
lahat,2007-06-10,22.957,-3.75,103.75
muaradua,2007-06-10,20.444,-4.75,104.25
liwa,2007-06-10,20.673,-5.25,104.25
kepahiang,2007-06-10,20.194,-3.75,102.75
pagar_alam,2007-06-11,17.59,-4.25,103.25
lahat,2007-06-11,22.554,-3.75,103.75
muaradua,2007-06-11,19.892,-4.75,104.25
liwa,2007-06-11,20.112,-5.25,104.25
kepahiang,2007-06-11,19.948,-3.75,102.75
pagar_alam,2007-06-12,17.951,-4.25,103.25
lahat,2007-06-12,23.352,-3.75,103.75
muaradua,2007-06-12,20.368,-4.75,104.25
liwa,2007-06-12,20.344,-5.25,104.25
kepahiang,2007-06-12,20.17,-3.75,102.75
pagar_alam,2007-06-13,17.125,-4.25,103.25
lahat,2007-06-13,22.557,-3.75,103.75
muaradua,2007-06-13,18.455,-4.75,104.25
liwa,2007-06-13,18.29,-5.25,104.25
kepahiang,2007-06-13,19.515,-3.75,102.75
pagar_alam,2007-06-14,17.495,-4.25,103.25
lahat,2007-06-14,22.767,-3.75,103.75
muaradua,2007-06-14,18.648,-4.75,104.25
liwa,2007-06-14,18.536,-5.25,104.25
kepahiang,2007-06-14,20.08,-3.75,102.75
pagar_alam,2007-06-15,17.761,-4.25,103.25
lahat,2007-06-15,22.712,-3.75,103.75
muaradua,2007-06-15,21.161,-4.75,104.25
liwa,2007-06-15,21.561,-5.25,104.25
kepahiang,2007-06-15,20.012,-3.75,102.75
pagar_alam,2007-06-16,17.576,-4.25,103.25
lahat,2007-06-16,22.661,-3.75,103.75
muaradua,2007-06-16,20.906,-4.75,104.25
liwa,2007-06-16,21.291,-5.25,104.25
kepahiang,2007-06-16,19.797,-3.75,102.75
pagar_alam,2007-06-17,17.997,-4.25,103.25
lahat,2007-06-17,23.293,-3.75,103.75
muaradua,2007-06-17,19.824,-4.75,104.25
liwa,2007-06-17,19.841,-5.25,104.25
kepahiang,2007-06-17,20.484,-3.75,102.75
pagar_alam,2007-06-18,17.322,-4.25,103.25
lahat,2007-06-18,22.485,-3.75,103.75
muaradua,2007-06-18,19.833,-4.75,104.25
liwa,2007-06-18,19.986,-5.25,104.25
kepahiang,2007-06-18,19.66,-3.75,102.75
pagar_alam,2007-06-19,17.598,-4.25,103.25
lahat,2007-06-19,22.258,-3.75,103.75
muaradua,2007-06-19,20.02,-4.75,104.25
liwa,2007-06-19,20.324,-5.25,104.25
kepahiang,2007-06-19,20.166,-3.75,102.75
pagar_alam,2007-06-20,16.972,-4.25,103.25
lahat,2007-06-20,22.087,-3.75,103.75
muaradua,2007-06-20,20.145,-4.75,104.25
liwa,2007-06-20,20.505,-5.25,104.25
kepahiang,2007-06-20,19.312,-3.75,102.75
pagar_alam,2007-06-21,17.276,-4.25,103.25
lahat,2007-06-21,22.909,-3.75,103.75
muaradua,2007-06-21,20.365,-4.75,104.25
liwa,2007-06-21,20.488,-5.25,104.25
kepahiang,2007-06-21,19.554,-3.75,102.75
pagar_alam,2007-06-22,17.405,-4.25,103.25
lahat,2007-06-22,23.346,-3.75,103.75
muaradua,2007-06-22,20.347,-4.75,104.25
liwa,2007-06-22,20.348,-5.25,104.25
kepahiang,2007-06-22,19.608,-3.75,102.75
pagar_alam,2007-06-23,17.446,-4.25,103.25
lahat,2007-06-23,23.326,-3.75,103.75
muaradua,2007-06-23,20.119,-4.75,104.25
liwa,2007-06-23,20.062,-5.25,104.25
kepahiang,2007-06-23,19.561,-3.75,102.75
pagar_alam,2007-06-24,17.509,-4.25,103.25
lahat,2007-06-24,23.172,-3.75,103.75
muaradua,2007-06-24,19.485,-4.75,104.25
liwa,2007-06-24,19.454,-5.25,104.25
kepahiang,2007-06-24,19.91,-3.75,102.75
pagar_alam,2007-06-25,17.349,-4.25,103.25
lahat,2007-06-25,23.132,-3.75,103.75
muaradua,2007-06-25,20.299,-4.75,104.25
liwa,2007-06-25,20.311,-5.25,104.25
kepahiang,2007-06-25,19.461,-3.75,102.75
pagar_alam,2007-06-26,16.313,-4.25,103.25
lahat,2007-06-26,22.109,-3.75,103.75
muaradua,2007-06-26,18.909,-4.75,104.25
liwa,2007-06-26,18.903,-5.25,104.25
kepahiang,2007-06-26,18.4,-3.75,102.75
pagar_alam,2007-06-27,16.932,-4.25,103.25
lahat,2007-06-27,22.958,-3.75,103.75
muaradua,2007-06-27,19.878,-4.75,104.25
liwa,2007-06-27,19.844,-5.25,104.25
kepahiang,2007-06-27,18.984,-3.75,102.75
pagar_alam,2007-06-28,17.993,-4.25,103.25
lahat,2007-06-28,23.44,-3.75,103.75
muaradua,2007-06-28,20.273,-4.75,104.25
liwa,2007-06-28,20.296,-5.25,104.25
kepahiang,2007-06-28,20.303,-3.75,102.75
pagar_alam,2007-06-29,18.169,-4.25,103.25
lahat,2007-06-29,23.603,-3.75,103.75
muaradua,2007-06-29,20.134,-4.75,104.25
liwa,2007-06-29,20.057,-5.25,104.25
kepahiang,2007-06-29,20.617,-3.75,102.75
pagar_alam,2007-06-30,17.946,-4.25,103.25
lahat,2007-06-30,23.596,-3.75,103.75
muaradua,2007-06-30,20.264,-4.75,104.25
liwa,2007-06-30,20.172,-5.25,104.25
kepahiang,2007-06-30,20.192,-3.75,102.75
pagar_alam,2007-07-01,17.936,-4.25,103.25
lahat,2007-07-01,23.388,-3.75,103.75
muaradua,2007-07-01,19.848,-4.75,104.25
liwa,2007-07-01,19.529,-5.25,104.25
kepahiang,2007-07-01,20.372,-3.75,102.75
pagar_alam,2007-07-02,17.549,-4.25,103.25
lahat,2007-07-02,22.394,-3.75,103.75
muaradua,2007-07-02,19.42,-4.75,104.25
liwa,2007-07-02,19.287,-5.25,104.25
kepahiang,2007-07-02,20.099,-3.75,102.75
pagar_alam,2007-07-03,18.442,-4.25,103.25
lahat,2007-07-03,23.055,-3.75,103.75
muaradua,2007-07-03,19.427,-4.75,104.25
liwa,2007-07-03,19.237,-5.25,104.25
kepahiang,2007-07-03,21.263,-3.75,102.75
pagar_alam,2007-07-04,18.002,-4.25,103.25
lahat,2007-07-04,23.005,-3.75,103.75
muaradua,2007-07-04,20.08,-4.75,104.25
liwa,2007-07-04,19.933,-5.25,104.25
kepahiang,2007-07-04,20.453,-3.75,102.75
pagar_alam,2007-07-05,17.786,-4.25,103.25
lahat,2007-07-05,22.717,-3.75,103.75
muaradua,2007-07-05,18.755,-4.75,104.25
liwa,2007-07-05,18.373,-5.25,104.25
kepahiang,2007-07-05,20.553,-3.75,102.75
pagar_alam,2007-07-06,17.366,-4.25,103.25
lahat,2007-07-06,22.727,-3.75,103.75
muaradua,2007-07-06,19.892,-4.75,104.25
liwa,2007-07-06,19.723,-5.25,104.25
kepahiang,2007-07-06,19.724,-3.75,102.75
pagar_alam,2007-07-07,16.624,-4.25,103.25
lahat,2007-07-07,22.287,-3.75,103.75
muaradua,2007-07-07,19.143,-4.75,104.25
liwa,2007-07-07,18.905,-5.25,104.25
kepahiang,2007-07-07,19.023,-3.75,102.75
pagar_alam,2007-07-08,16.92,-4.25,103.25
lahat,2007-07-08,22.378,-3.75,103.75
muaradua,2007-07-08,19.542,-4.75,104.25
liwa,2007-07-08,19.408,-5.25,104.25
kepahiang,2007-07-08,19.293,-3.75,102.75
pagar_alam,2007-07-09,17.173,-4.25,103.25
lahat,2007-07-09,22.523,-3.75,103.75
muaradua,2007-07-09,20.331,-4.75,104.25
liwa,2007-07-09,20.294,-5.25,104.25
kepahiang,2007-07-09,19.528,-3.75,102.75
pagar_alam,2007-07-10,15.978,-4.25,103.25
lahat,2007-07-10,22.023,-3.75,103.75
muaradua,2007-07-10,18.738,-4.75,104.25
liwa,2007-07-10,18.465,-5.25,104.25
kepahiang,2007-07-10,18.335,-3.75,102.75
pagar_alam,2007-07-11,16.288,-4.25,103.25
lahat,2007-07-11,21.653,-3.75,103.75
muaradua,2007-07-11,18.066,-4.75,104.25
liwa,2007-07-11,17.791,-5.25,104.25
