town,date,tmax_c,grid_lat,grid_lon
lahat,2005-04-21,31.597,-3.75,103.75
muaradua,2005-04-21,29.997,-4.75,104.25
liwa,2005-04-21,28.925,-5.25,104.25
kepahiang,2005-04-21,30.344,-3.75,102.75
pagar_alam,2005-04-22,26.793,-4.25,103.25
lahat,2005-04-22,30.618,-3.75,103.75
muaradua,2005-04-22,29.686,-4.75,104.25
liwa,2005-04-22,28.708,-5.25,104.25
kepahiang,2005-04-22,27.894,-3.75,102.75
pagar_alam,2005-04-23,29.31,-4.25,103.25
lahat,2005-04-23,32.197,-3.75,103.75
muaradua,2005-04-23,30.29,-4.75,104.25
liwa,2005-04-23,29.153,-5.25,104.25
kepahiang,2005-04-23,30.777,-3.75,102.75
pagar_alam,2005-04-24,29.233,-4.25,103.25
lahat,2005-04-24,32.761,-3.75,103.75
muaradua,2005-04-24,30.446,-4.75,104.25
liwa,2005-04-24,29.185,-5.25,104.25
kepahiang,2005-04-24,30.565,-3.75,102.75
pagar_alam,2005-04-25,29.104,-4.25,103.25
lahat,2005-04-25,32.194,-3.75,103.75
muaradua,2005-04-25,28.79,-4.75,104.25
liwa,2005-04-25,27.418,-5.25,104.25
kepahiang,2005-04-25,30.609,-3.75,102.75
pagar_alam,2005-04-26,27.672,-4.25,103.25
lahat,2005-04-26,31.638,-3.75,103.75
muaradua,2005-04-26,29.5,-4.75,104.25
liwa,2005-04-26,28.315,-5.25,104.25
kepahiang,2005-04-26,28.809,-3.75,102.75
pagar_alam,2005-04-27,27.751,-4.25,103.25
lahat,2005-04-27,32.085,-3.75,103.75
muaradua,2005-04-27,30.187,-4.75,104.25
liwa,2005-04-27,29.0,-5.25,104.25
kepahiang,2005-04-27,28.642,-3.75,102.75
pagar_alam,2005-04-28,28.491,-4.25,103.25
lahat,2005-04-28,31.09,-3.75,103.75
muaradua,2005-04-28,30.258,-4.75,104.25
liwa,2005-04-28,29.478,-5.25,104.25
kepahiang,2005-04-28,29.97,-3.75,102.75
pagar_alam,2005-04-29,29.111,-4.25,103.25
lahat,2005-04-29,32.572,-3.75,103.75
muaradua,2005-04-29,30.591,-4.75,104.25
liwa,2005-04-29,29.443,-5.25,104.25
kepahiang,2005-04-29,30.295,-3.75,102.75
pagar_alam,2005-04-30,29.399,-4.25,103.25
lahat,2005-04-30,32.816,-3.75,103.75
muaradua,2005-04-30,30.642,-4.75,104.25
liwa,2005-04-30,29.425,-5.25,104.25
kepahiang,2005-04-30,30.74,-3.75,102.75
pagar_alam,2005-05-01,30.073,-4.25,103.25
lahat,2005-05-01,32.794,-3.75,103.75
muaradua,2005-05-01,30.738,-4.75,104.25
liwa,2005-05-01,29.462,-5.25,104.25
kepahiang,2005-05-01,31.26,-3.75,102.75
pagar_alam,2005-05-02,29.261,-4.25,103.25
lahat,2005-05-02,32.721,-3.75,103.75
muaradua,2005-05-02,30.892,-4.75,104.25
liwa,2005-05-02,29.658,-5.25,104.25
kepahiang,2005-05-02,30.47,-3.75,102.75
pagar_alam,2005-05-03,29.1,-4.25,103.25
lahat,2005-05-03,32.81,-3.75,103.75
muaradua,2005-05-03,31.363,-4.75,104.25
liwa,2005-05-03,30.147,-5.25,104.25
kepahiang,2005-05-03,30.042,-3.75,102.75
pagar_alam,2005-05-04,27.807,-4.25,103.25
lahat,2005-05-04,31.502,-3.75,103.75
muaradua,2005-05-04,30.263,-4.75,104.25
liwa,2005-05-04,29.205,-5.25,104.25
kepahiang,2005-05-04,28.913,-3.75,102.75
pagar_alam,2005-05-05,27.953,-4.25,103.25
lahat,2005-05-05,32.335,-3.75,103.75
muaradua,2005-05-05,30.687,-4.75,104.25
liwa,2005-05-05,29.436,-5.25,104.25
kepahiang,2005-05-05,28.727,-3.75,102.75
pagar_alam,2005-05-06,27.303,-4.25,103.25
lahat,2005-05-06,30.914,-3.75,103.75
muaradua,2005-05-06,30.838,-4.75,104.25
liwa,2005-05-06,29.965,-5.25,104.25
kepahiang,2005-05-06,28.101,-3.75,102.75
pagar_alam,2005-05-07,28.517,-4.25,103.25
lahat,2005-05-07,32.392,-3.75,103.75
muaradua,2005-05-07,31.079,-4.75,104.25
liwa,2005-05-07,29.883,-5.25,104.25
kepahiang,2005-05-07,29.519,-3.75,102.75
pagar_alam,2005-05-08,26.743,-4.25,103.25
lahat,2005-05-08,31.376,-3.75,103.75
muaradua,2005-05-08,30.955,-4.75,104.25
liwa,2005-05-08,29.98,-5.25,104.25
kepahiang,2005-05-08,27.433,-3.75,102.75
pagar_alam,2005-05-09,28.64,-4.25,103.25
lahat,2005-05-09,32.137,-3.75,103.75
muaradua,2005-05-09,30.86,-4.75,104.25
liwa,2005-05-09,29.754,-5.25,104.25
kepahiang,2005-05-09,29.668,-3.75,102.75
pagar_alam,2005-05-10,27.94,-4.25,103.25
lahat,2005-05-10,31.769,-3.75,103.75
muaradua,2005-05-10,31.059,-4.75,104.25
liwa,2005-05-10,30.026,-5.25,104.25
kepahiang,2005-05-10,28.909,-3.75,102.75
pagar_alam,2005-05-11,28.723,-4.25,103.25
lahat,2005-05-11,32.009,-3.75,103.75
muaradua,2005-05-11,31.091,-4.75,104.25
liwa,2005-05-11,30.022,-5.25,104.25
kepahiang,2005-05-11,29.682,-3.75,102.75
pagar_alam,2005-05-12,28.401,-4.25,103.25
lahat,2005-05-12,32.125,-3.75,103.75
muaradua,2005-05-12,31.323,-4.75,104.25
liwa,2005-05-12,30.289,-5.25,104.25
kepahiang,2005-05-12,29.3,-3.75,102.75
pagar_alam,2005-05-13,26.384,-4.25,103.25
lahat,2005-05-13,30.937,-3.75,103.75
muaradua,2005-05-13,30.984,-4.75,104.25
liwa,2005-05-13,30.142,-5.25,104.25
kepahiang,2005-05-13,26.942,-3.75,102.75
pagar_alam,2005-05-14,28.343,-4.25,103.25
lahat,2005-05-14,31.51,-3.75,103.75
muaradua,2005-05-14,28.093,-4.75,104.25
liwa,2005-05-14,26.62,-5.25,104.25
kepahiang,2005-05-14,29.645,-3.75,102.75
pagar_alam,2005-05-15,27.351,-4.25,103.25
lahat,2005-05-15,29.682,-3.75,103.75
muaradua,2005-05-15,25.297,-4.75,104.25
liwa,2005-05-15,23.592,-5.25,104.25
kepahiang,2005-05-15,29.073,-3.75,102.75
pagar_alam,2005-05-16,28.751,-4.25,103.25
lahat,2005-05-16,32.019,-3.75,103.75
muaradua,2005-05-16,29.957,-4.75,104.25
liwa,2005-05-16,28.7,-5.25,104.25
kepahiang,2005-05-16,30.056,-3.75,102.75
pagar_alam,2005-05-17,28.602,-4.25,103.25
lahat,2005-05-17,31.939,-3.75,103.75
muaradua,2005-05-17,29.96,-4.75,104.25
liwa,2005-05-17,28.702,-5.25,104.25
kepahiang,2005-05-17,29.665,-3.75,102.75
pagar_alam,2005-05-18,29.581,-4.25,103.25
lahat,2005-05-18,32.709,-3.75,103.75
muaradua,2005-05-18,31.277,-4.75,104.25
liwa,2005-05-18,30.112,-5.25,104.25
kepahiang,2005-05-18,30.828,-3.75,102.75
pagar_alam,2005-05-19,29.485,-4.25,103.25
lahat,2005-05-19,32.7,-3.75,103.75
muaradua,2005-05-19,31.174,-4.75,104.25
liwa,2005-05-19,29.989,-5.25,104.25
kepahiang,2005-05-19,30.587,-3.75,102.75
pagar_alam,2005-05-20,28.953,-4.25,103.25
lahat,2005-05-20,32.303,-3.75,103.75
muaradua,2005-05-20,29.932,-4.75,104.25
liwa,2005-05-20,28.596,-5.25,104.25
kepahiang,2005-05-20,30.146,-3.75,102.75
pagar_alam,2005-05-21,28.264,-4.25,103.25
lahat,2005-05-21,31.566,-3.75,103.75
muaradua,2005-05-21,30.186,-4.75,104.25
liwa,2005-05-21,29.094,-5.25,104.25
kepahiang,2005-05-21,29.168,-3.75,102.75
pagar_alam,2005-05-22,28.441,-4.25,103.25
lahat,2005-05-22,32.076,-3.75,103.75
muaradua,2005-05-22,31.022,-4.75,104.25
liwa,2005-05-22,29.991,-5.25,104.25
kepahiang,2005-05-22,29.306,-3.75,102.75
pagar_alam,2005-05-23,29.635,-4.25,103.25
lahat,2005-05-23,33.004,-3.75,103.75
muaradua,2005-05-23,31.278,-4.75,104.25
liwa,2005-05-23,30.087,-5.25,104.25
kepahiang,2005-05-23,30.857,-3.75,102.75
pagar_alam,2005-05-24,25.34,-4.25,103.25
lahat,2005-05-24,30.135,-3.75,103.75
muaradua,2005-05-24,28.694,-4.75,104.25
liwa,2005-05-24,27.555,-5.25,104.25
kepahiang,2005-05-24,26.123,-3.75,102.75
pagar_alam,2005-05-25,27.37,-4.25,103.25
lahat,2005-05-25,31.135,-3.75,103.75
muaradua,2005-05-25,29.957,-4.75,104.25
liwa,2005-05-25,28.905,-5.25,104.25
kepahiang,2005-05-25,28.294,-3.75,102.75
pagar_alam,2005-05-26,28.745,-4.25,103.25
lahat,2005-05-26,31.961,-3.75,103.75
muaradua,2005-05-26,29.892,-4.75,104.25
liwa,2005-05-26,28.551,-5.25,104.25
kepahiang,2005-05-26,30.04,-3.75,102.75
pagar_alam,2005-05-27,28.888,-4.25,103.25
lahat,2005-05-27,32.105,-3.75,103.75
muaradua,2005-05-27,30.679,-4.75,104.25
liwa,2005-05-27,29.497,-5.25,104.25
kepahiang,2005-05-27,29.978,-3.75,102.75
pagar_alam,2005-05-28,29.215,-4.25,103.25
lahat,2005-05-28,32.233,-3.75,103.75
muaradua,2005-05-28,30.692,-4.75,104.25
liwa,2005-05-28,29.562,-5.25,104.25
kepahiang,2005-05-28,30.533,-3.75,102.75
pagar_alam,2005-05-29,28.44,-4.25,103.25
lahat,2005-05-29,31.827,-3.75,103.75
muaradua,2005-05-29,30.648,-4.75,104.25
liwa,2005-05-29,29.569,-5.25,104.25
kepahiang,2005-05-29,29.332,-3.75,102.75
pagar_alam,2005-05-30,28.388,-4.25,103.25
lahat,2005-05-30,31.839,-3.75,103.75
muaradua,2005-05-30,30.21,-4.75,104.25
liwa,2005-05-30,28.981,-5.25,104.25
kepahiang,2005-05-30,29.346,-3.75,102.75
pagar_alam,2005-05-31,28.179,-4.25,103.25
lahat,2005-05-31,31.829,-3.75,103.75
muaradua,2005-05-31,30.176,-4.75,104.25
liwa,2005-05-31,28.915,-5.25,104.25
kepahiang,2005-05-31,29.109,-3.75,102.75
pagar_alam,2005-06-01,27.881,-4.25,103.25
lahat,2005-06-01,31.782,-3.75,103.75
muaradua,2005-06-01,30.814,-4.75,104.25
liwa,2005-06-01,29.923,-5.25,104.25
kepahiang,2005-06-01,28.819,-3.75,102.75
pagar_alam,2005-06-02,29.277,-4.25,103.25
lahat,2005-06-02,32.481,-3.75,103.75
muaradua,2005-06-02,30.996,-4.75,104.25
liwa,2005-06-02,30.022,-5.25,104.25
kepahiang,2005-06-02,30.642,-3.75,102.75
pagar_alam,2005-06-03,29.222,-4.25,103.25
lahat,2005-06-03,32.549,-3.75,103.75
muaradua,2005-06-03,31.633,-4.75,104.25
liwa,2005-06-03,30.749,-5.25,104.25
kepahiang,2005-06-03,30.464,-3.75,102.75
pagar_alam,2005-06-04,27.899,-4.25,103.25
lahat,2005-06-04,32.034,-3.75,103.75
muaradua,2005-06-04,30.635,-4.75,104.25
liwa,2005-06-04,29.62,-5.25,104.25
kepahiang,2005-06-04,28.784,-3.75,102.75
pagar_alam,2005-06-05,27.864,-4.25,103.25
lahat,2005-06-05,31.853,-3.75,103.75
muaradua,2005-06-05,29.02,-4.75,104.25
liwa,2005-06-05,27.677,-5.25,104.25
kepahiang,2005-06-05,29.12,-3.75,102.75
pagar_alam,2005-06-06,28.816,-4.25,103.25
lahat,2005-06-06,32.271,-3.75,103.75
muaradua,2005-06-06,30.75,-4.75,104.25
liwa,2005-06-06,29.693,-5.25,104.25
kepahiang,2005-06-06,29.888,-3.75,102.75
pagar_alam,2005-06-07,28.224,-4.25,103.25
lahat,2005-06-07,31.56,-3.75,103.75
muaradua,2005-06-07,30.922,-4.75,104.25
liwa,2005-06-07,30.032,-5.25,104.25
kepahiang,2005-06-07,29.467,-3.75,102.75
pagar_alam,2005-06-08,26.368,-4.25,103.25
lahat,2005-06-08,30.822,-3.75,103.75
muaradua,2005-06-08,30.534,-4.75,104.25
liwa,2005-06-08,29.703,-5.25,104.25
kepahiang,2005-06-08,27.021,-3.75,102.75
pagar_alam,2005-06-09,29.529,-4.25,103.25
lahat,2005-06-09,32.769,-3.75,103.75
muaradua,2005-06-09,31.5,-4.75,104.25
liwa,2005-06-09,30.485,-5.25,104.25
kepahiang,2005-06-09,30.616,-3.75,102.75
pagar_alam,2005-06-10,28.763,-4.25,103.25
lahat,2005-06-10,31.972,-3.75,103.75
muaradua,2005-06-10,31.117,-4.75,104.25
liwa,2005-06-10,30.211,-5.25,104.25
kepahiang,2005-06-10,29.83,-3.75,102.75
pagar_alam,2005-06-11,30.265,-4.25,103.25
lahat,2005-06-11,32.294,-3.75,103.75
muaradua,2005-06-11,31.364,-4.75,104.25
liwa,2005-06-11,30.547,-5.25,104.25
kepahiang,2005-06-11,31.632,-3.75,102.75
pagar_alam,2005-06-12,28.213,-4.25,103.25
lahat,2005-06-12,31.159,-3.75,103.75
muaradua,2005-06-12,30.072,-4.75,104.25
liwa,2005-06-12,29.287,-5.25,104.25
kepahiang,2005-06-12,29.623,-3.75,102.75
pagar_alam,2005-06-13,26.686,-4.25,103.25
lahat,2005-06-13,31.019,-3.75,103.75
muaradua,2005-06-13,30.506,-4.75,104.25
liwa,2005-06-13,29.66,-5.25,104.25
kepahiang,2005-06-13,27.398,-3.75,102.75
pagar_alam,2005-06-14,28.804,-4.25,103.25
lahat,2005-06-14,32.22,-3.75,103.75
muaradua,2005-06-14,30.921,-4.75,104.25
liwa,2005-06-14,29.895,-5.25,104.25
kepahiang,2005-06-14,29.862,-3.75,102.75
pagar_alam,2005-06-15,27.325,-4.25,103.25
lahat,2005-06-15,30.473,-3.75,103.75
muaradua,2005-06-15,30.406,-4.75,104.25
liwa,2005-06-15,29.541,-5.25,104.25
kepahiang,2005-06-15,28.309,-3.75,102.75
pagar_alam,2005-06-16,28.218,-4.25,103.25
lahat,2005-06-16,31.626,-3.75,103.75
muaradua,2005-06-16,30.853,-4.75,104.25
liwa,2005-06-16,30.032,-5.25,104.25
kepahiang,2005-06-16,29.391,-3.75,102.75
pagar_alam,2005-06-17,29.151,-4.25,103.25
lahat,2005-06-17,32.602,-3.75,103.75
muaradua,2005-06-17,31.15,-4.75,104.25
liwa,2005-06-17,30.037,-5.25,104.25
kepahiang,2005-06-17,30.147,-3.75,102.75
pagar_alam,2005-06-18,28.62,-4.25,103.25
lahat,2005-06-18,31.417,-3.75,103.75
muaradua,2005-06-18,30.526,-4.75,104.25
liwa,2005-06-18,29.732,-5.25,104.25
kepahiang,2005-06-18,29.708,-3.75,102.75
pagar_alam,2005-06-19,27.951,-4.25,103.25
lahat,2005-06-19,31.164,-3.75,103.75
muaradua,2005-06-19,30.065,-4.75,104.25
liwa,2005-06-19,29.205,-5.25,104.25
kepahiang,2005-06-19,29.233,-3.75,102.75
pagar_alam,2005-06-20,26.8,-4.25,103.25
lahat,2005-06-20,31.026,-3.75,103.75
muaradua,2005-06-20,30.186,-4.75,104.25
liwa,2005-06-20,29.286,-5.25,104.25
kepahiang,2005-06-20,27.783,-3.75,102.75
pagar_alam,2005-06-21,28.204,-4.25,103.25
lahat,2005-06-21,30.916,-3.75,103.75
muaradua,2005-06-21,30.396,-4.75,104.25
liwa,2005-06-21,29.673,-5.25,104.25
kepahiang,2005-06-21,29.57,-3.75,102.75
pagar_alam,2005-06-22,28.346,-4.25,103.25
lahat,2005-06-22,31.813,-3.75,103.75
muaradua,2005-06-22,29.686,-4.75,104.25
liwa,2005-06-22,28.525,-5.25,104.25
kepahiang,2005-06-22,29.509,-3.75,102.75
pagar_alam,2005-06-23,28.695,-4.25,103.25
lahat,2005-06-23,32.284,-3.75,103.75
muaradua,2005-06-23,31.217,-4.75,104.25
liwa,2005-06-23,30.305,-5.25,104.25
kepahiang,2005-06-23,29.767,-3.75,102.75
pagar_alam,2005-06-24,28.843,-4.25,103.25
lahat,2005-06-24,32.332,-3.75,103.75
muaradua,2005-06-24,31.945,-4.75,104.25
liwa,2005-06-24,31.142,-5.25,104.25
kepahiang,2005-06-24,29.895,-3.75,102.75
pagar_alam,2005-06-25,27.821,-4.25,103.25
lahat,2005-06-25,31.23,-3.75,103.75
muaradua,2005-06-25,31.583,-4.75,104.25
liwa,2005-06-25,30.965,-5.25,104.25
kepahiang,2005-06-25,28.849,-3.75,102.75
pagar_alam,2005-06-26,28.273,-4.25,103.25
lahat,2005-06-26,31.575,-3.75,103.75
muaradua,2005-06-26,30.728,-4.75,104.25
liwa,2005-06-26,29.882,-5.25,104.25
kepahiang,2005-06-26,29.267,-3.75,102.75
pagar_alam,2005-06-27,27.756,-4.25,103.25
lahat,2005-06-27,30.805,-3.75,103.75
muaradua,2005-06-27,30.516,-4.75,104.25
liwa,2005-06-27,29.823,-5.25,104.25
kepahiang,2005-06-27,29.025,-3.75,102.75
pagar_alam,2005-06-28,28.153,-4.25,103.25
lahat,2005-06-28,31.873,-3.75,103.75
muaradua,2005-06-28,30.858,-4.75,104.25
liwa,2005-06-28,29.958,-5.25,104.25
kepahiang,2005-06-28,29.073,-3.75,102.75
pagar_alam,2005-06-29,28.21,-4.25,103.25
lahat,2005-06-29,31.744,-3.75,103.75
muaradua,2005-06-29,30.785,-4.75,104.25
liwa,2005-06-29,29.872,-5.25,104.25
kepahiang,2005-06-29,29.324,-3.75,102.75
pagar_alam,2005-06-30,27.962,-4.25,103.25
lahat,2005-06-30,31.856,-3.75,103.75
muaradua,2005-06-30,31.127,-4.75,104.25
liwa,2005-06-30,30.136,-5.25,104.25
kepahiang,2005-06-30,28.874,-3.75,102.75
pagar_alam,2005-07-01,28.907,-4.25,103.25
lahat,2005-07-01,32.567,-3.75,103.75
muaradua,2005-07-01,31.069,-4.75,104.25
liwa,2005-07-01,30.001,-5.25,104.25
kepahiang,2005-07-01,30.13,-3.75,102.75
pagar_alam,2005-07-02,28.865,-4.25,103.25
lahat,2005-07-02,32.576,-3.75,103.75
muaradua,2005-07-02,30.779,-4.75,104.25
liwa,2005-07-02,29.651,-5.25,104.25
kepahiang,2005-07-02,29.849,-3.75,102.75
pagar_alam,2005-07-03,28.376,-4.25,103.25
lahat,2005-07-03,31.97,-3.75,103.75
muaradua,2005-07-03,30.401,-4.75,104.25
liwa,2005-07-03,29.397,-5.25,104.25
kepahiang,2005-07-03,29.637,-3.75,102.75
pagar_alam,2005-07-04,27.306,-4.25,103.25
lahat,2005-07-04,31.604,-3.75,103.75
muaradua,2005-07-04,30.617,-4.75,104.25
liwa,2005-07-04,29.636,-5.25,104.25
kepahiang,2005-07-04,28.148,-3.75,102.75
pagar_alam,2005-07-05,28.227,-4.25,103.25
lahat,2005-07-05,32.127,-3.75,103.75
muaradua,2005-07-05,30.608,-4.75,104.25
liwa,2005-07-05,29.472,-5.25,104.25
kepahiang,2005-07-05,29.186,-3.75,102.75
pagar_alam,2005-07-06,27.844,-4.25,103.25
lahat,2005-07-06,32.302,-3.75,103.75
muaradua,2005-07-06,30.974,-4.75,104.25
liwa,2005-07-06,29.893,-5.25,104.25
kepahiang,2005-07-06,28.587,-3.75,102.75
pagar_alam,2005-07-07,27.807,-4.25,103.25
lahat,2005-07-07,31.484,-3.75,103.75
muaradua,2005-07-07,30.913,-4.75,104.25
liwa,2005-07-07,30.003,-5.25,104.25
kepahiang,2005-07-07,28.95,-3.75,102.75
pagar_alam,2005-07-08,28.124,-4.25,103.25
lahat,2005-07-08,32.429,-3.75,103.75
muaradua,2005-07-08,30.575,-4.75,104.25
liwa,2005-07-08,29.366,-5.25,104.25
kepahiang,2005-07-08,28.972,-3.75,102.75
pagar_alam,2005-07-09,27.429,-4.25,103.25
lahat,2005-07-09,32.055,-3.75,103.75
muaradua,2005-07-09,30.494,-4.75,104.25
liwa,2005-07-09,29.38,-5.25,104.25
kepahiang,2005-07-09,28.183,-3.75,102.75
pagar_alam,2005-07-10,27.981,-4.25,103.25
lahat,2005-07-10,32.446,-3.75,103.75
muaradua,2005-07-10,30.987,-4.75,104.25
liwa,2005-07-10,29.857,-5.25,104.25
kepahiang,2005-07-10,28.922,-3.75,102.75
pagar_alam,2005-07-11,26.642,-4.25,103.25
lahat,2005-07-11,30.712,-3.75,103.75
muaradua,2005-07-11,30.045,-4.75,104.25
liwa,2005-07-11,29.096,-5.25,104.25
kepahiang,2005-07-11,27.513,-3.75,102.75
pagar_alam,2005-07-12,26.639,-4.25,103.25
lahat,2005-07-12,31.565,-3.75,103.75
muaradua,2005-07-12,29.972,-4.75,104.25
liwa,2005-07-12,28.861,-5.25,104.25
kepahiang,2005-07-12,27.404,-3.75,102.75
pagar_alam,2005-07-13,27.299,-4.25,103.25
lahat,2005-07-13,31.648,-3.75,103.75
muaradua,2005-07-13,29.376,-4.75,104.25
liwa,2005-07-13,28.129,-5.25,104.25
kepahiang,2005-07-13,28.414,-3.75,102.75
pagar_alam,2005-07-14,27.831,-4.25,103.25
lahat,2005-07-14,31.147,-3.75,103.75
muaradua,2005-07-14,30.19,-4.75,104.25
liwa,2005-07-14,29.25,-5.25,104.25
kepahiang,2005-07-14,29.081,-3.75,102.75
pagar_alam,2005-07-15,26.822,-4.25,103.25
lahat,2005-07-15,30.651,-3.75,103.75
muaradua,2005-07-15,29.904,-4.75,104.25
liwa,2005-07-15,29.017,-5.25,104.25
kepahiang,2005-07-15,27.777,-3.75,102.75
pagar_alam,2005-07-16,28.425,-4.25,103.25
lahat,2005-07-16,31.946,-3.75,103.75
muaradua,2005-07-16,30.154,-4.75,104.25
liwa,2005-07-16,29.037,-5.25,104.25
kepahiang,2005-07-16,29.721,-3.75,102.75
pagar_alam,2005-07-17,27.299,-4.25,103.25
lahat,2005-07-17,31.219,-3.75,103.75
muaradua,2005-07-17,30.291,-4.75,104.25
liwa,2005-07-17,29.359,-5.25,104.25
kepahiang,2005-07-17,28.375,-3.75,102.75
pagar_alam,2005-07-18,28.118,-4.25,103.25
lahat,2005-07-18,31.308,-3.75,103.75
muaradua,2005-07-18,28.564,-4.75,104.25
liwa,2005-07-18,27.328,-5.25,104.25
kepahiang,2005-07-18,29.39,-3.75,102.75
pagar_alam,2005-07-19,25.806,-4.25,103.25
lahat,2005-07-19,30.567,-3.75,103.75
muaradua,2005-07-19,29.784,-4.75,104.25
liwa,2005-07-19,28.886,-5.25,104.25
kepahiang,2005-07-19,26.675,-3.75,102.75
pagar_alam,2005-07-20,28.153,-4.25,103.25
lahat,2005-07-20,31.708,-3.75,103.75
muaradua,2005-07-20,30.107,-4.75,104.25
liwa,2005-07-20,29.012,-5.25,104.25
kepahiang,2005-07-20,29.165,-3.75,102.75
pagar_alam,2005-07-21,27.219,-4.25,103.25
lahat,2005-07-21,31.433,-3.75,103.75
muaradua,2005-07-21,30.717,-4.75,104.25
liwa,2005-07-21,29.837,-5.25,104.25
kepahiang,2005-07-21,28.199,-3.75,102.75
pagar_alam,2005-07-22,27.297,-4.25,103.25
lahat,2005-07-22,31.683,-3.75,103.75
muaradua,2005-07-22,30.806,-4.75,104.25
liwa,2005-07-22,29.835,-5.25,104.25
kepahiang,2005-07-22,28.053,-3.75,102.75
pagar_alam,2005-07-23,27.793,-4.25,103.25
lahat,2005-07-23,31.604,-3.75,103.75
muaradua,2005-07-23,30.34,-4.75,104.25
liwa,2005-07-23,29.366,-5.25,104.25
kepahiang,2005-07-23,28.948,-3.75,102.75
pagar_alam,2005-07-24,28.239,-4.25,103.25
lahat,2005-07-24,31.883,-3.75,103.75
muaradua,2005-07-24,30.63,-4.75,104.25
liwa,2005-07-24,29.583,-5.25,104.25
kepahiang,2005-07-24,29.297,-3.75,102.75
pagar_alam,2005-07-25,28.036,-4.25,103.25
lahat,2005-07-25,31.59,-3.75,103.75
muaradua,2005-07-25,29.925,-4.75,104.25
liwa,2005-07-25,28.858,-5.25,104.25
kepahiang,2005-07-25,29.309,-3.75,102.75
pagar_alam,2005-07-26,28.466,-4.25,103.25
lahat,2005-07-26,32.006,-3.75,103.75
muaradua,2005-07-26,30.367,-4.75,104.25
liwa,2005-07-26,29.252,-5.25,104.25
kepahiang,2005-07-26,29.675,-3.75,102.75
pagar_alam,2005-07-27,27.715,-4.25,103.25
lahat,2005-07-27,31.87,-3.75,103.75
muaradua,2005-07-27,30.508,-4.75,104.25
liwa,2005-07-27,29.412,-5.25,104.25
kepahiang,2005-07-27,28.792,-3.75,102.75
pagar_alam,2005-07-28,27.909,-4.25,103.25
lahat,2005-07-28,31.48,-3.75,103.75
muaradua,2005-07-28,30.33,-4.75,104.25
liwa,2005-07-28,29.422,-5.25,104.25
kepahiang,2005-07-28,28.938,-3.75,102.75
pagar_alam,2005-07-29,28.678,-4.25,103.25
lahat,2005-07-29,32.197,-3.75,103.75
muaradua,2005-07-29,29.504,-4.75,104.25
liwa,2005-07-29,28.321,-5.25,104.25
kepahiang,2005-07-29,29.888,-3.75,102.75
pagar_alam,2005-07-30,28.934,-4.25,103.25
lahat,2005-07-30,32.137,-3.75,103.75
muaradua,2005-07-30,29.821,-4.75,104.25
liwa,2005-07-30,28.616,-5.25,104.25
kepahiang,2005-07-30,30.257,-3.75,102.75
pagar_alam,2005-07-31,25.406,-4.25,103.25
lahat,2005-07-31,29.403,-3.75,103.75
muaradua,2005-07-31,29.04,-4.75,104.25
liwa,2005-07-31,28.333,-5.25,104.25
kepahiang,2005-07-31,26.371,-3.75,102.75
pagar_alam,2005-08-01,28.747,-4.25,103.25
lahat,2005-08-01,32.08,-3.75,103.75
muaradua,2005-08-01,29.649,-4.75,104.25
liwa,2005-08-01,28.244,-5.25,104.25
kepahiang,2005-08-01,29.891,-3.75,102.75
pagar_alam,2005-08-02,28.117,-4.25,103.25
lahat,2005-08-02,31.655,-3.75,103.75
muaradua,2005-08-02,28.957,-4.75,104.25
liwa,2005-08-02,27.573,-5.25,104.25
kepahiang,2005-08-02,29.481,-3.75,102.75
pagar_alam,2005-08-03,28.695,-4.25,103.25
lahat,2005-08-03,31.953,-3.75,103.75
muaradua,2005-08-03,29.254,-4.75,104.25
liwa,2005-08-03,27.836,-5.25,104.25
kepahiang,2005-08-03,29.867,-3.75,102.75
pagar_alam,2005-08-04,27.771,-4.25,103.25
lahat,2005-08-04,31.125,-3.75,103.75
muaradua,2005-08-04,29.591,-4.75,104.25
liwa,2005-08-04,28.534,-5.25,104.25
kepahiang,2005-08-04,29.052,-3.75,102.75
pagar_alam,2005-08-05,28.447,-4.25,103.25
lahat,2005-08-05,31.804,-3.75,103.75
muaradua,2005-08-05,29.154,-4.75,104.25
liwa,2005-08-05,27.764,-5.25,104.25
kepahiang,2005-08-05,29.851,-3.75,102.75
pagar_alam,2005-08-06,27.072,-4.25,103.25
lahat,2005-08-06,30.903,-3.75,103.75
muaradua,2005-08-06,29.697,-4.75,104.25
liwa,2005-08-06,28.678,-5.25,104.25
kepahiang,2005-08-06,28.099,-3.75,102.75
pagar_alam,2005-08-07,28.046,-4.25,103.25
lahat,2005-08-07,31.994,-3.75,103.75
muaradua,2005-08-07,30.196,-4.75,104.25
liwa,2005-08-07,29.001,-5.25,104.25
kepahiang,2005-08-07,29.143,-3.75,102.75
pagar_alam,2005-08-08,25.841,-4.25,103.25
lahat,2005-08-08,30.75,-3.75,103.75
muaradua,2005-08-08,29.773,-4.75,104.25
liwa,2005-08-08,28.742,-5.25,104.25
kepahiang,2005-08-08,26.645,-3.75,102.75
pagar_alam,2005-08-09,28.309,-4.25,103.25
lahat,2005-08-09,31.864,-3.75,103.75
muaradua,2005-08-09,28.922,-4.75,104.25
liwa,2005-08-09,27.415,-5.25,104.25
kepahiang,2005-08-09,29.651,-3.75,102.75
