country,source,indicator,unit,period_type,period,value,source_url,notes
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2019,1245359,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2020,1250452,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2021,1279570,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2022,1265961,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2023,1266848,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,area_harvested,ha,calendar_year,2024,1269354,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,1998,512165,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,1999,524687,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2000,554574,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2001,569234,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2002,682019,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2003,663571,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2004,647385,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2005,640365,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2006,682158,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2007,676475,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2008,698016,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2009,682591,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2010,684076,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2011,638600,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2012,691163,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2013,675800,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2014,643900,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2015,639412,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2016,639305,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2017,717962,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2018,756051,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2019,752512,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2020,762380,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2021,786191,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2022,774960.53,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2023,758725,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,production,t,calendar_year,2024,807578,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,1998,606.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,1999,583,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2000,439.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2001,433.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2002,497,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2003,480.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2004,496.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2005,510.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2006,521.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2007,522,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2008,539,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2009,539.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2010,539.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2011,493.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2012,560.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2013,544.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2014,523.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2015,519.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2016,520.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2017,579.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2018,603.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2019,604.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2020,609.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2021,614.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2022,612.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2023,598.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Indonesia,FAOSTAT,yield,kg/ha,calendar_year,2024,636.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,1998,679156,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,1999,722818,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2000,701326,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2001,747416,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2002,724558,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2003,742837,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2004,760581,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2005,762261,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2006,763418,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2007,772036,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2008,766984,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2009,765697,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2010,741410,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2011,688208,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2012,695350,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2013,700117,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2014,699307,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2015,664885,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2016,645638,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2017,638603,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2018,629799,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2019,629300,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2020,636004,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2021,641799,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2022,648487,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2023,654693,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,area_harvested,ha,calendar_year,2024,659699,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,1998,277372,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,1999,302119,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2000,338170,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2001,302996,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2002,313027,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2003,310861,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2004,312413,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2005,294364,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2006,279635,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2007,268565,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2008,260442,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2009,264472,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2010,245271,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2011,237056,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2012,246121,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2013,231596,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2014,214667,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2015,188934,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2016,151714,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2017,153777.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2018,158307.99,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2019,165712.27,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2020,175554.62,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
