town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2000,11,13.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,12,11.57,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,1,10.46,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,2,15.72,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,3,8.23,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,4,0.0,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,5,66.38,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,6,56.19,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,7,119.03,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,8,185.49,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,9,197.54,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,10,91.45,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,11,13.86,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2001,12,12.64,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,1,10.78,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,2,17.14,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,3,11.46,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,4,0.0,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,5,143.73,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,6,190.15,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
