town,date,tmin_c,grid_lat,grid_lon
copan,2023-05-08,17.915,14.75,271.25
comayagua,2023-05-09,19.226,14.25,272.25
ocotepeque,2023-05-09,25.703,14.25,270.75
copan,2023-05-09,19.387,14.75,271.25
comayagua,2023-05-10,19.327,14.25,272.25
ocotepeque,2023-05-10,25.481,14.25,270.75
copan,2023-05-10,18.935,14.75,271.25
comayagua,2023-05-11,19.178,14.25,272.25
ocotepeque,2023-05-11,25.084,14.25,270.75
copan,2023-05-11,17.672,14.75,271.25
comayagua,2023-05-12,18.233,14.25,272.25
ocotepeque,2023-05-12,24.511,14.25,270.75
copan,2023-05-12,17.494,14.75,271.25
comayagua,2023-05-13,18.024,14.25,272.25
ocotepeque,2023-05-13,22.196,14.25,270.75
copan,2023-05-13,19.242,14.75,271.25
comayagua,2023-05-14,18.755,14.25,272.25
ocotepeque,2023-05-14,24.293,14.25,270.75
copan,2023-05-14,19.064,14.75,271.25
comayagua,2023-05-15,18.171,14.25,272.25
ocotepeque,2023-05-15,27.802,14.25,270.75
copan,2023-05-15,18.228,14.75,271.25
comayagua,2023-05-16,17.597,14.25,272.25
ocotepeque,2023-05-16,17.284,14.25,270.75
copan,2023-05-16,16.901,14.75,271.25
comayagua,2023-05-17,18.543,14.25,272.25
ocotepeque,2023-05-17,24.896,14.25,270.75
copan,2023-05-17,17.776,14.75,271.25
comayagua,2023-05-18,19.23,14.25,272.25
ocotepeque,2023-05-18,26.65,14.25,270.75
copan,2023-05-18,18.261,14.75,271.25
comayagua,2023-05-19,20.36,14.25,272.25
ocotepeque,2023-05-19,26.863,14.25,270.75
copan,2023-05-19,18.1,14.75,271.25
comayagua,2023-05-20,18.492,14.25,272.25
ocotepeque,2023-05-20,25.381,14.25,270.75
copan,2023-05-20,17.371,14.75,271.25
comayagua,2023-05-21,18.203,14.25,272.25
ocotepeque,2023-05-21,25.46,14.25,270.75
copan,2023-05-21,16.777,14.75,271.25
comayagua,2023-05-22,17.2,14.25,272.25
ocotepeque,2023-05-22,24.886,14.25,270.75
copan,2023-05-22,16.151,14.75,271.25
comayagua,2023-05-23,16.906,14.25,272.25
ocotepeque,2023-05-23,22.88,14.25,270.75
copan,2023-05-23,17.417,14.75,271.25
comayagua,2023-05-24,18.202,14.25,272.25
ocotepeque,2023-05-24,25.349,14.25,270.75
copan,2023-05-24,18.549,14.75,271.25
comayagua,2023-05-25,17.166,14.25,272.25
ocotepeque,2023-05-25,25.71,14.25,270.75
copan,2023-05-25,19.141,14.75,271.25
comayagua,2023-05-26,18.296,14.25,272.25
ocotepeque,2023-05-26,22.457,14.25,270.75
copan,2023-05-26,19.281,14.75,271.25
comayagua,2023-05-27,16.836,14.25,272.25
ocotepeque,2023-05-27,24.409,14.25,270.75
copan,2023-05-27,18.5,14.75,271.25
comayagua,2023-05-28,19.387,14.25,272.25
ocotepeque,2023-05-28,23.316,14.25,270.75
copan,2023-05-28,17.734,14.75,271.25
comayagua,2023-05-29,18.7,14.25,272.25
ocotepeque,2023-05-29,23.534,14.25,270.75
copan,2023-05-29,19.512,14.75,271.25
comayagua,2023-05-30,18.124,14.25,272.25
ocotepeque,2023-05-30,21.875,14.25,270.75
copan,2023-05-30,18.533,14.75,271.25
comayagua,2023-05-31,17.677,14.25,272.25
ocotepeque,2023-05-31,24.759,14.25,270.75
copan,2023-05-31,18.858,14.75,271.25
comayagua,2023-06-01,18.912,14.25,272.25
ocotepeque,2023-06-01,24.63,14.25,270.75
copan,2023-06-01,19.948,14.75,271.25
comayagua,2023-06-02,23.492,14.25,272.25
ocotepeque,2023-06-02,20.616,14.25,270.75
copan,2023-06-02,19.373,14.75,271.25
comayagua,2023-06-03,19.345,14.25,272.25
ocotepeque,2023-06-03,26.017,14.25,270.75
copan,2023-06-03,20.062,14.75,271.25
comayagua,2023-06-04,19.494,14.25,272.25
ocotepeque,2023-06-04,25.975,14.25,270.75
copan,2023-06-04,20.355,14.75,271.25
comayagua,2023-06-05,17.526,14.25,272.25
ocotepeque,2023-06-05,24.162,14.25,270.75
copan,2023-06-05,18.26,14.75,271.25
comayagua,2023-06-06,17.064,14.25,272.25
ocotepeque,2023-06-06,24.895,14.25,270.75
copan,2023-06-06,19.422,14.75,271.25
comayagua,2023-06-07,18.225,14.25,272.25
ocotepeque,2023-06-07,21.881,14.25,270.75
copan,2023-06-07,18.951,14.75,271.25
comayagua,2023-06-08,17.336,14.25,272.25
ocotepeque,2023-06-08,24.856,14.25,270.75
copan,2023-06-08,18.649,14.75,271.25
comayagua,2023-06-09,18.535,14.25,272.25
ocotepeque,2023-06-09,25.297,14.25,270.75
copan,2023-06-09,19.023,14.75,271.25
comayagua,2023-06-10,17.449,14.25,272.25
ocotepeque,2023-06-10,24.303,14.25,270.75
copan,2023-06-10,18.957,14.75,271.25
comayagua,2023-06-11,18.849,14.25,272.25
ocotepeque,2023-06-11,25.075,14.25,270.75
copan,2023-06-11,19.965,14.75,271.25
comayagua,2023-06-12,18.967,14.25,272.25
ocotepeque,2023-06-12,24.542,14.25,270.75
copan,2023-06-12,19.614,14.75,271.25
comayagua,2023-06-13,18.841,14.25,272.25
ocotepeque,2023-06-13,25.446,14.25,270.75
copan,2023-06-13,19.399,14.75,271.25
comayagua,2023-06-14,18.506,14.25,272.25
ocotepeque,2023-06-14,24.911,14.25,270.75
copan,2023-06-14,20.117,14.75,271.25
comayagua,2023-06-15,18.284,14.25,272.25
ocotepeque,2023-06-15,26.185,14.25,270.75
copan,2023-06-15,20.518,14.75,271.25
comayagua,2023-06-16,16.73,14.25,272.25
ocotepeque,2023-06-16,22.726,14.25,270.75
copan,2023-06-16,17.67,14.75,271.25
comayagua,2023-06-17,17.45,14.25,272.25
ocotepeque,2023-06-17,25.56,14.25,270.75
copan,2023-06-17,18.403,14.75,271.25
comayagua,2023-06-18,17.259,14.25,272.25
ocotepeque,2023-06-18,17.843,14.25,270.75
copan,2023-06-18,16.151,14.75,271.25
comayagua,2023-06-19,18.478,14.25,272.25
ocotepeque,2023-06-19,23.564,14.25,270.75
copan,2023-06-19,18.811,14.75,271.25
comayagua,2023-06-20,19.097,14.25,272.25
ocotepeque,2023-06-20,25.815,14.25,270.75
copan,2023-06-20,19.394,14.75,271.25
comayagua,2023-06-21,18.84,14.25,272.25
ocotepeque,2023-06-21,22.497,14.25,270.75
copan,2023-06-21,18.447,14.75,271.25
comayagua,2023-06-22,17.755,14.25,272.25
ocotepeque,2023-06-22,23.159,14.25,270.75
copan,2023-06-22,17.513,14.75,271.25
comayagua,2023-06-23,18.226,14.25,272.25
ocotepeque,2023-06-23,22.949,14.25,270.75
copan,2023-06-23,18.775,14.75,271.25
comayagua,2023-06-24,18.52,14.25,272.25
ocotepeque,2023-06-24,18.486,14.25,270.75
copan,2023-06-24,18.695,14.75,271.25
comayagua,2023-06-25,17.333,14.25,272.25
ocotepeque,2023-06-25,22.011,14.25,270.75
copan,2023-06-25,18.163,14.75,271.25
comayagua,2023-06-26,19.568,14.25,272.25
ocotepeque,2023-06-26,25.295,14.25,270.75
copan,2023-06-26,19.183,14.75,271.25
comayagua,2023-06-27,19.146,14.25,272.25
ocotepeque,2023-06-27,23.482,14.25,270.75
copan,2023-06-27,18.821,14.75,271.25
comayagua,2023-06-28,18.293,14.25,272.25
ocotepeque,2023-06-28,19.132,14.25,270.75
copan,2023-06-28,19.216,14.75,271.25
comayagua,2023-06-29,20.302,14.25,272.25
ocotepeque,2023-06-29,25.649,14.25,270.75
copan,2023-06-29,18.579,14.75,271.25
comayagua,2023-06-30,20.019,14.25,272.25
ocotepeque,2023-06-30,25.045,14.25,270.75
copan,2023-06-30,20.023,14.75,271.25
comayagua,2023-07-01,19.084,14.25,272.25
ocotepeque,2023-07-01,25.903,14.25,270.75
copan,2023-07-01,18.34,14.75,271.25
comayagua,2023-07-02,17.439,14.25,272.25
ocotepeque,2023-07-02,21.743,14.25,270.75
copan,2023-07-02,17.57,14.75,271.25
comayagua,2023-07-03,18.353,14.25,272.25
ocotepeque,2023-07-03,18.648,14.25,270.75
copan,2023-07-03,18.835,14.75,271.25
comayagua,2023-07-04,18.44,14.25,272.25
ocotepeque,2023-07-04,23.155,14.25,270.75
copan,2023-07-04,18.32,14.75,271.25
comayagua,2023-07-05,18.107,14.25,272.25
ocotepeque,2023-07-05,17.82,14.25,270.75
copan,2023-07-05,17.93,14.75,271.25
comayagua,2023-07-06,19.375,14.25,272.25
ocotepeque,2023-07-06,25.344,14.25,270.75
copan,2023-07-06,19.836,14.75,271.25
comayagua,2023-07-07,18.152,14.25,272.25
ocotepeque,2023-07-07,22.624,14.25,270.75
copan,2023-07-07,17.584,14.75,271.25
comayagua,2023-07-08,18.66,14.25,272.25
ocotepeque,2023-07-08,22.033,14.25,270.75
copan,2023-07-08,18.466,14.75,271.25
comayagua,2023-07-09,18.892,14.25,272.25
ocotepeque,2023-07-09,24.384,14.25,270.75
copan,2023-07-09,18.832,14.75,271.25
comayagua,2023-07-10,18.97,14.25,272.25
ocotepeque,2023-07-10,24.442,14.25,270.75
copan,2023-07-10,19.015,14.75,271.25
comayagua,2023-07-11,19.821,14.25,272.25
ocotepeque,2023-07-11,24.644,14.25,270.75
copan,2023-07-11,19.447,14.75,271.25
comayagua,2023-07-12,19.707,14.25,272.25
ocotepeque,2023-07-12,19.786,14.25,270.75
copan,2023-07-12,20.025,14.75,271.25
comayagua,2023-07-13,22.442,14.25,272.25
ocotepeque,2023-07-13,23.436,14.25,270.75
copan,2023-07-13,19.583,14.75,271.25
comayagua,2023-07-14,20.287,14.25,272.25
ocotepeque,2023-07-14,25.291,14.25,270.75
copan,2023-07-14,19.518,14.75,271.25
comayagua,2023-07-15,19.213,14.25,272.25
ocotepeque,2023-07-15,26.809,14.25,270.75
copan,2023-07-15,18.166,14.75,271.25
comayagua,2023-07-16,19.645,14.25,272.25
ocotepeque,2023-07-16,27.776,14.25,270.75
copan,2023-07-16,19.776,14.75,271.25
comayagua,2023-07-17,19.698,14.25,272.25
ocotepeque,2023-07-17,25.524,14.25,270.75
copan,2023-07-17,19.384,14.75,271.25
comayagua,2023-07-18,19.948,14.25,272.25
ocotepeque,2023-07-18,22.75,14.25,270.75
copan,2023-07-18,18.469,14.75,271.25
comayagua,2023-07-19,20.877,14.25,272.25
ocotepeque,2023-07-19,25.785,14.25,270.75
copan,2023-07-19,19.711,14.75,271.25
comayagua,2023-07-20,20.854,14.25,272.25
ocotepeque,2023-07-20,26.182,14.25,270.75
copan,2023-07-20,19.785,14.75,271.25
comayagua,2023-07-21,20.567,14.25,272.25
ocotepeque,2023-07-21,26.472,14.25,270.75
copan,2023-07-21,19.541,14.75,271.25
comayagua,2023-07-22,19.66,14.25,272.25
ocotepeque,2023-07-22,23.589,14.25,270.75
copan,2023-07-22,18.964,14.75,271.25
comayagua,2023-07-23,19.294,14.25,272.25
ocotepeque,2023-07-23,25.7,14.25,270.75
copan,2023-07-23,19.871,14.75,271.25
comayagua,2023-07-24,19.289,14.25,272.25
ocotepeque,2023-07-24,25.84,14.25,270.75
copan,2023-07-24,19.974,14.75,271.25
comayagua,2023-07-25,18.418,14.25,272.25
ocotepeque,2023-07-25,26.004,14.25,270.75
copan,2023-07-25,19.409,14.75,271.25
comayagua,2023-07-26,20.015,14.25,272.25
ocotepeque,2023-07-26,25.623,14.25,270.75
copan,2023-07-26,19.358,14.75,271.25
comayagua,2023-07-27,19.166,14.25,272.25
ocotepeque,2023-07-27,26.079,14.25,270.75
copan,2023-07-27,19.481,14.75,271.25
comayagua,2023-07-28,19.189,14.25,272.25
ocotepeque,2023-07-28,26.31,14.25,270.75
copan,2023-07-28,18.109,14.75,271.25
comayagua,2023-07-29,19.642,14.25,272.25
ocotepeque,2023-07-29,23.581,14.25,270.75
copan,2023-07-29,18.988,14.75,271.25
comayagua,2023-07-30,18.3,14.25,272.25
ocotepeque,2023-07-30,23.646,14.25,270.75
copan,2023-07-30,18.752,14.75,271.25
comayagua,2023-07-31,19.6,14.25,272.25
ocotepeque,2023-07-31,22.726,14.25,270.75
copan,2023-07-31,18.863,14.75,271.25
comayagua,2023-08-01,18.837,14.25,272.25
ocotepeque,2023-08-01,24.547,14.25,270.75
copan,2023-08-01,18.841,14.75,271.25
comayagua,2023-08-02,17.751,14.25,272.25
ocotepeque,2023-08-02,22.524,14.25,270.75
copan,2023-08-02,17.801,14.75,271.25
comayagua,2023-08-03,18.57,14.25,272.25
ocotepeque,2023-08-03,24.375,14.25,270.75
copan,2023-08-03,19.711,14.75,271.25
comayagua,2023-08-04,19.297,14.25,272.25
ocotepeque,2023-08-04,27.984,14.25,270.75
copan,2023-08-04,18.34,14.75,271.25
comayagua,2023-08-05,17.596,14.25,272.25
ocotepeque,2023-08-05,24.846,14.25,270.75
copan,2023-08-05,19.203,14.75,271.25
comayagua,2023-08-06,19.697,14.25,272.25
ocotepeque,2023-08-06,23.76,14.25,270.75
copan,2023-08-06,19.512,14.75,271.25
comayagua,2023-08-07,19.905,14.25,272.25
ocotepeque,2023-08-07,27.979,14.25,270.75
copan,2023-08-07,19.54,14.75,271.25
comayagua,2023-08-08,20.262,14.25,272.25
ocotepeque,2023-08-08,24.211,14.25,270.75
copan,2023-08-08,20.23,14.75,271.25
comayagua,2023-08-09,19.175,14.25,272.25
ocotepeque,2023-08-09,26.335,14.25,270.75
copan,2023-08-09,19.772,14.75,271.25
comayagua,2023-08-10,19.536,14.25,272.25
ocotepeque,2023-08-10,26.694,14.25,270.75
copan,2023-08-10,19.802,14.75,271.25
comayagua,2023-08-11,18.888,14.25,272.25
ocotepeque,2023-08-11,19.411,14.25,270.75
copan,2023-08-11,20.107,14.75,271.25
comayagua,2023-08-12,20.245,14.25,272.25
ocotepeque,2023-08-12,28.132,14.25,270.75
copan,2023-08-12,20.376,14.75,271.25
comayagua,2023-08-13,19.22,14.25,272.25
ocotepeque,2023-08-13,19.311,14.25,270.75
copan,2023-08-13,19.801,14.75,271.25
comayagua,2023-08-14,19.468,14.25,272.25
ocotepeque,2023-08-14,23.367,14.25,270.75
copan,2023-08-14,19.21,14.75,271.25
comayagua,2023-08-15,18.112,14.25,272.25
ocotepeque,2023-08-15,20.815,14.25,270.75
copan,2023-08-15,17.769,14.75,271.25
comayagua,2023-08-16,18.519,14.25,272.25
ocotepeque,2023-08-16,25.376,14.25,270.75
copan,2023-08-16,19.476,14.75,271.25
comayagua,2023-08-17,18.735,14.25,272.25
ocotepeque,2023-08-17,23.958,14.25,270.75
copan,2023-08-17,19.884,14.75,271.25
comayagua,2023-08-18,19.667,14.25,272.25
ocotepeque,2023-08-18,24.041,14.25,270.75
copan,2023-08-18,19.437,14.75,271.25
comayagua,2023-08-19,18.265,14.25,272.25
ocotepeque,2023-08-19,24.207,14.25,270.75
copan,2023-08-19,17.485,14.75,271.25
comayagua,2023-08-20,19.055,14.25,272.25
ocotepeque,2023-08-20,25.422,14.25,270.75
copan,2023-08-20,18.233,14.75,271.25
comayagua,2023-08-21,20.1,14.25,272.25
ocotepeque,2023-08-21,25.725,14.25,270.75
copan,2023-08-21,19.238,14.75,271.25
comayagua,2023-08-22,19.461,14.25,272.25
ocotepeque,2023-08-22,23.437,14.25,270.75
copan,2023-08-22,18.854,14.75,271.25
comayagua,2023-08-23,19.13,14.25,272.25
ocotepeque,2023-08-23,24.386,14.25,270.75
copan,2023-08-23,19.248,14.75,271.25
comayagua,2023-08-24,18.968,14.25,272.25
ocotepeque,2023-08-24,22.261,14.25,270.75
copan,2023-08-24,18.922,14.75,271.25
comayagua,2023-08-25,18.723,14.25,272.25
ocotepeque,2023-08-25,23.384,14.25,270.75
copan,2023-08-25,19.013,14.75,271.25
comayagua,2023-08-26,19.304,14.25,272.25
ocotepeque,2023-08-26,26.078,14.25,270.75
copan,2023-08-26,20.634,14.75,271.25
comayagua,2023-08-27,17.887,14.25,272.25
ocotepeque,2023-08-27,23.208,14.25,270.75
copan,2023-08-27,18.705,14.75,271.25
comayagua,2023-08-28,18.732,14.25,272.25
ocotepeque,2023-08-28,23.677,14.25,270.75
copan,2023-08-28,18.839,14.75,271.25
comayagua,2023-08-29,20.493,14.25,272.25
ocotepeque,2023-08-29,26.814,14.25,270.75
copan,2023-08-29,19.672,14.75,271.25
comayagua,2023-08-30,19.344,14.25,272.25
ocotepeque,2023-08-30,25.514,14.25,270.75
copan,2023-08-30,19.403,14.75,271.25
comayagua,2023-08-31,18.923,14.25,272.25
ocotepeque,2023-08-31,26.097,14.25,270.75
copan,2023-08-31,18.564,14.75,271.25
comayagua,2023-09-01,19.325,14.25,272.25
ocotepeque,2023-09-01,23.404,14.25,270.75
copan,2023-09-01,20.168,14.75,271.25
comayagua,2023-09-02,17.921,14.25,272.25
ocotepeque,2023-09-02,22.951,14.25,270.75
copan,2023-09-02,17.74,14.75,271.25
comayagua,2023-09-03,19.545,14.25,272.25
ocotepeque,2023-09-03,24.193,14.25,270.75
copan,2023-09-03,19.116,14.75,271.25
comayagua,2023-09-04,19.711,14.25,272.25
ocotepeque,2023-09-04,23.998,14.25,270.75
copan,2023-09-04,19.351,14.75,271.25
comayagua,2023-09-05,17.941,14.25,272.25
ocotepeque,2023-09-05,22.248,14.25,270.75
copan,2023-09-05,17.191,14.75,271.25
comayagua,2023-09-06,22.738,14.25,272.25
ocotepeque,2023-09-06,23.439,14.25,270.75
copan,2023-09-06,18.922,14.75,271.25
comayagua,2023-09-07,18.921,14.25,272.25
ocotepeque,2023-09-07,26.016,14.25,270.75
copan,2023-09-07,18.94,14.75,271.25
comayagua,2023-09-08,19.386,14.25,272.25
ocotepeque,2023-09-08,24.649,14.25,270.75
copan,2023-09-08,18.884,14.75,271.25
comayagua,2023-09-09,17.009,14.25,272.25
ocotepeque,2023-09-09,22.576,14.25,270.75
copan,2023-09-09,16.88,14.75,271.25
comayagua,2023-09-10,18.301,14.25,272.25
ocotepeque,2023-09-10,23.284,14.25,270.75
copan,2023-09-10,19.407,14.75,271.25
comayagua,2023-09-11,18.514,14.25,272.25
ocotepeque,2023-09-11,22.789,14.25,270.75
copan,2023-09-11,18.883,14.75,271.25
comayagua,2023-09-12,19.236,14.25,272.25
ocotepeque,2023-09-12,25.517,14.25,270.75
copan,2023-09-12,19.661,14.75,271.25
comayagua,2023-09-13,20.354,14.25,272.25
ocotepeque,2023-09-13,23.139,14.25,270.75
copan,2023-09-13,19.993,14.75,271.25
comayagua,2023-09-14,20.649,14.25,272.25
ocotepeque,2023-09-14,23.81,14.25,270.75
copan,2023-09-14,20.327,14.75,271.25
comayagua,2023-09-15,19.181,14.25,272.25
ocotepeque,2023-09-15,25.691,14.25,270.75
copan,2023-09-15,20.009,14.75,271.25
comayagua,2023-09-16,18.814,14.25,272.25
ocotepeque,2023-09-16,23.595,14.25,270.75
copan,2023-09-16,19.395,14.75,271.25
comayagua,2023-09-17,16.569,14.25,272.25
ocotepeque,2023-09-17,23.662,14.25,270.75
copan,2023-09-17,18.817,14.75,271.25
comayagua,2023-09-18,19.285,14.25,272.25
ocotepeque,2023-09-18,23.191,14.25,270.75
copan,2023-09-18,19.268,14.75,271.25
comayagua,2023-09-19,17.554,14.25,272.25
ocotepeque,2023-09-19,18.132,14.25,270.75
copan,2023-09-19,18.963,14.75,271.25
comayagua,2023-09-20,18.757,14.25,272.25
ocotepeque,2023-09-20,24.254,14.25,270.75
copan,2023-09-20,19.054,14.75,271.25
comayagua,2023-09-21,18.669,14.25,272.25
ocotepeque,2023-09-21,22.815,14.25,270.75
copan,2023-09-21,18.952,14.75,271.25
comayagua,2023-09-22,17.806,14.25,272.25
ocotepeque,2023-09-22,24.208,14.25,270.75
copan,2023-09-22,18.847,14.75,271.25
comayagua,2023-09-23,19.142,14.25,272.25
ocotepeque,2023-09-23,25.713,14.25,270.75
copan,2023-09-23,18.417,14.75,271.25
comayagua,2023-09-24,17.416,14.25,272.25
ocotepeque,2023-09-24,25.146,14.25,270.75
copan,2023-09-24,17.644,14.75,271.25
comayagua,2023-09-25,18.756,14.25,272.25
ocotepeque,2023-09-25,22.135,14.25,270.75
copan,2023-09-25,18.426,14.75,271.25
comayagua,2023-09-26,17.572,14.25,272.25
ocotepeque,2023-09-26,25.374,14.25,270.75
copan,2023-09-26,18.56,14.75,271.25
comayagua,2023-09-27,19.517,14.25,272.25
ocotepeque,2023-09-27,23.789,14.25,270.75
copan,2023-09-27,19.237,14.75,271.25
comayagua,2023-09-28,18.703,14.25,272.25
ocotepeque,2023-09-28,22.911,14.25,270.75
copan,2023-09-28,18.417,14.75,271.25
comayagua,2023-09-29,19.012,14.25,272.25
ocotepeque,2023-09-29,23.895,14.25,270.75
copan,2023-09-29,19.393,14.75,271.25
comayagua,2023-09-30,18.64,14.25,272.25
ocotepeque,2023-09-30,25.104,14.25,270.75
copan,2023-09-30,18.516,14.75,271.25
comayagua,2023-10-01,19.953,14.25,272.25
ocotepeque,2023-10-01,24.582,14.25,270.75
copan,2023-10-01,19.792,14.75,271.25
comayagua,2023-10-02,19.317,14.25,272.25
ocotepeque,2023-10-02,23.326,14.25,270.75
copan,2023-10-02,19.915,14.75,271.25
comayagua,2023-10-03,19.242,14.25,272.25
ocotepeque,2023-10-03,23.738,14.25,270.75
copan,2023-10-03,20.01,14.75,271.25
comayagua,2023-10-04,22.203,14.25,272.25
ocotepeque,2023-10-04,23.399,14.25,270.75
copan,2023-10-04,18.869,14.75,271.25
comayagua,2023-10-05,18.992,14.25,272.25
ocotepeque,2023-10-05,24.512,14.25,270.75
copan,2023-10-05,19.094,14.75,271.25
comayagua,2023-10-06,19.457,14.25,272.25
ocotepeque,2023-10-06,24.311,14.25,270.75
copan,2023-10-06,18.85,14.75,271.25
comayagua,2023-10-07,19.622,14.25,272.25
ocotepeque,2023-10-07,19.195,14.25,270.75
copan,2023-10-07,19.296,14.75,271.25
comayagua,2023-10-08,19.677,14.25,272.25
ocotepeque,2023-10-08,28.034,14.25,270.75
copan,2023-10-08,21.029,14.75,271.25
comayagua,2023-10-09,16.465,14.25,272.25
ocotepeque,2023-10-09,20.302,14.25,270.75
copan,2023-10-09,18.759,14.75,271.25
comayagua,2023-10-10,19.105,14.25,272.25
ocotepeque,2023-10-10,23.227,14.25,270.75
copan,2023-10-10,19.223,14.75,271.25
comayagua,2023-10-11,20.286,14.25,272.25
ocotepeque,2023-10-11,24.739,14.25,270.75
copan,2023-10-11,20.289,14.75,271.25
comayagua,2023-10-12,19.815,14.25,272.25
ocotepeque,2023-10-12,22.68,14.25,270.75
copan,2023-10-12,19.874,14.75,271.25
comayagua,2023-10-13,18.006,14.25,272.25
ocotepeque,2023-10-13,24.524,14.25,270.75
copan,2023-10-13,19.4,14.75,271.25
comayagua,2023-10-14,18.782,14.25,272.25
ocotepeque,2023-10-14,24.922,14.25,270.75
copan,2023-10-14,19.396,14.75,271.25
comayagua,2023-10-15,18.169,14.25,272.25
ocotepeque,2023-10-15,24.469,14.25,270.75
copan,2023-10-15,20.615,14.75,271.25
comayagua,2023-10-16,19.895,14.25,272.25
ocotepeque,2023-10-16,23.809,14.25,270.75
copan,2023-10-16,19.083,14.75,271.25
comayagua,2023-10-17,17.801,14.25,272.25
ocotepeque,2023-10-17,22.397,14.25,270.75
copan,2023-10-17,15.892,14.75,271.25
comayagua,2023-10-18,18.5,14.25,272.25
ocotepeque,2023-10-18,23.516,14.25,270.75
copan,2023-10-18,16.703,14.75,271.25
comayagua,2023-10-19,18.299,14.25,272.25
ocotepeque,2023-10-19,23.861,14.25,270.75
copan,2023-10-19,16.157,14.75,271.25
comayagua,2023-10-20,18.391,14.25,272.25
ocotepeque,2023-10-20,23.659,14.25,270.75
copan,2023-10-20,18.152,14.75,271.25
comayagua,2023-10-21,20.247,14.25,272.25
ocotepeque,2023-10-21,25.266,14.25,270.75
copan,2023-10-21,21.923,14.75,271.25
comayagua,2023-10-22,18.027,14.25,272.25
ocotepeque,2023-10-22,21.488,14.25,270.75
copan,2023-10-22,16.608,14.75,271.25
comayagua,2023-10-23,19.552,14.25,272.25
ocotepeque,2023-10-23,19.188,14.25,270.75
copan,2023-10-23,18.308,14.75,271.25
comayagua,2023-10-24,18.897,14.25,272.25
ocotepeque,2023-10-24,24.193,14.25,270.75
copan,2023-10-24,18.643,14.75,271.25
comayagua,2023-10-25,19.412,14.25,272.25
ocotepeque,2023-10-25,25.207,14.25,270.75
copan,2023-10-25,19.447,14.75,271.25
comayagua,2023-10-26,21.871,14.25,272.25
ocotepeque,2023-10-26,26.106,14.25,270.75
copan,2023-10-26,22.942,14.75,271.25
comayagua,2023-10-27,19.869,14.25,272.25
ocotepeque,2023-10-27,24.757,14.25,270.75
copan,2023-10-27,19.873,14.75,271.25
comayagua,2023-10-28,19.393,14.25,272.25
ocotepeque,2023-10-28,24.107,14.25,270.75
