town,date,tmax_c,grid_lat,grid_lon
copan,2014-05-01,27.769,14.75,271.25
comayagua,2014-05-02,26.918,14.25,272.25
ocotepeque,2014-05-02,26.028,14.25,270.75
copan,2014-05-02,25.731,14.75,271.25
comayagua,2014-05-03,25.941,14.25,272.25
ocotepeque,2014-05-03,29.001,14.25,270.75
copan,2014-05-03,23.549,14.75,271.25
comayagua,2014-05-04,27.958,14.25,272.25
ocotepeque,2014-05-04,28.984,14.25,270.75
copan,2014-05-04,20.408,14.75,271.25
comayagua,2014-05-05,26.728,14.25,272.25
ocotepeque,2014-05-05,29.923,14.25,270.75
copan,2014-05-05,25.31,14.75,271.25
comayagua,2014-05-06,27.995,14.25,272.25
ocotepeque,2014-05-06,30.491,14.25,270.75
copan,2014-05-06,27.805,14.75,271.25
comayagua,2014-05-07,28.315,14.25,272.25
ocotepeque,2014-05-07,28.895,14.25,270.75
copan,2014-05-07,30.186,14.75,271.25
comayagua,2014-05-08,27.951,14.25,272.25
ocotepeque,2014-05-08,30.479,14.25,270.75
copan,2014-05-08,28.342,14.75,271.25
comayagua,2014-05-09,27.819,14.25,272.25
ocotepeque,2014-05-09,30.319,14.25,270.75
copan,2014-05-09,29.386,14.75,271.25
comayagua,2014-05-10,27.723,14.25,272.25
ocotepeque,2014-05-10,26.399,14.25,270.75
copan,2014-05-10,27.368,14.75,271.25
comayagua,2014-05-11,27.353,14.25,272.25
ocotepeque,2014-05-11,29.891,14.25,270.75
copan,2014-05-11,27.083,14.75,271.25
comayagua,2014-05-12,29.564,14.25,272.25
ocotepeque,2014-05-12,29.808,14.25,270.75
copan,2014-05-12,27.769,14.75,271.25
comayagua,2014-05-13,29.225,14.25,272.25
ocotepeque,2014-05-13,28.136,14.25,270.75
copan,2014-05-13,27.941,14.75,271.25
comayagua,2014-05-14,26.573,14.25,272.25
ocotepeque,2014-05-14,29.544,14.25,270.75
copan,2014-05-14,26.884,14.75,271.25
comayagua,2014-05-15,25.83,14.25,272.25
ocotepeque,2014-05-15,27.542,14.25,270.75
copan,2014-05-15,24.604,14.75,271.25
comayagua,2014-05-16,26.247,14.25,272.25
ocotepeque,2014-05-16,28.554,14.25,270.75
copan,2014-05-16,20.068,14.75,271.25
comayagua,2014-05-17,23.452,14.25,272.25
ocotepeque,2014-05-17,27.724,14.25,270.75
copan,2014-05-17,19.108,14.75,271.25
comayagua,2014-05-18,26.206,14.25,272.25
ocotepeque,2014-05-18,27.699,14.25,270.75
copan,2014-05-18,22.845,14.75,271.25
comayagua,2014-05-19,26.432,14.25,272.25
ocotepeque,2014-05-19,29.622,14.25,270.75
copan,2014-05-19,23.719,14.75,271.25
comayagua,2014-05-20,28.255,14.25,272.25
ocotepeque,2014-05-20,30.873,14.25,270.75
copan,2014-05-20,27.056,14.75,271.25
comayagua,2014-05-21,26.195,14.25,272.25
ocotepeque,2014-05-21,29.377,14.25,270.75
copan,2014-05-21,24.572,14.75,271.25
comayagua,2014-05-22,26.947,14.25,272.25
ocotepeque,2014-05-22,27.192,14.25,270.75
copan,2014-05-22,25.565,14.75,271.25
comayagua,2014-05-23,27.456,14.25,272.25
ocotepeque,2014-05-23,29.621,14.25,270.75
copan,2014-05-23,26.163,14.75,271.25
comayagua,2014-05-24,28.204,14.25,272.25
ocotepeque,2014-05-24,30.811,14.25,270.75
copan,2014-05-24,27.116,14.75,271.25
comayagua,2014-05-25,28.84,14.25,272.25
ocotepeque,2014-05-25,28.891,14.25,270.75
copan,2014-05-25,27.103,14.75,271.25
comayagua,2014-05-26,27.946,14.25,272.25
ocotepeque,2014-05-26,30.995,14.25,270.75
copan,2014-05-26,27.385,14.75,271.25
comayagua,2014-05-27,28.503,14.25,272.25
ocotepeque,2014-05-27,30.613,14.25,270.75
copan,2014-05-27,27.601,14.75,271.25
comayagua,2014-05-28,29.412,14.25,272.25
ocotepeque,2014-05-28,30.074,14.25,270.75
copan,2014-05-28,28.313,14.75,271.25
comayagua,2014-05-29,28.998,14.25,272.25
ocotepeque,2014-05-29,29.545,14.25,270.75
copan,2014-05-29,28.328,14.75,271.25
comayagua,2014-05-30,27.059,14.25,272.25
ocotepeque,2014-05-30,29.507,14.25,270.75
copan,2014-05-30,26.156,14.75,271.25
comayagua,2014-05-31,28.128,14.25,272.25
ocotepeque,2014-05-31,30.155,14.25,270.75
copan,2014-05-31,28.639,14.75,271.25
comayagua,2014-06-01,25.679,14.25,272.25
ocotepeque,2014-06-01,27.349,14.25,270.75
copan,2014-06-01,25.387,14.75,271.25
comayagua,2014-06-02,26.449,14.25,272.25
ocotepeque,2014-06-02,25.041,14.25,270.75
copan,2014-06-02,25.028,14.75,271.25
comayagua,2014-06-03,28.012,14.25,272.25
ocotepeque,2014-06-03,28.71,14.25,270.75
copan,2014-06-03,27.949,14.75,271.25
comayagua,2014-06-04,27.637,14.25,272.25
ocotepeque,2014-06-04,28.671,14.25,270.75
copan,2014-06-04,26.915,14.75,271.25
comayagua,2014-06-05,27.973,14.25,272.25
ocotepeque,2014-06-05,29.572,14.25,270.75
copan,2014-06-05,27.296,14.75,271.25
comayagua,2014-06-06,28.238,14.25,272.25
ocotepeque,2014-06-06,30.649,14.25,270.75
copan,2014-06-06,27.12,14.75,271.25
comayagua,2014-06-07,27.647,14.25,272.25
ocotepeque,2014-06-07,30.347,14.25,270.75
copan,2014-06-07,27.368,14.75,271.25
comayagua,2014-06-08,27.342,14.25,272.25
ocotepeque,2014-06-08,29.138,14.25,270.75
copan,2014-06-08,24.895,14.75,271.25
comayagua,2014-06-09,27.286,14.25,272.25
ocotepeque,2014-06-09,27.498,14.25,270.75
copan,2014-06-09,27.289,14.75,271.25
comayagua,2014-06-10,28.79,14.25,272.25
ocotepeque,2014-06-10,28.899,14.25,270.75
copan,2014-06-10,27.837,14.75,271.25
comayagua,2014-06-11,27.546,14.25,272.25
ocotepeque,2014-06-11,30.782,14.25,270.75
copan,2014-06-11,27.342,14.75,271.25
comayagua,2014-06-12,28.289,14.25,272.25
ocotepeque,2014-06-12,30.771,14.25,270.75
copan,2014-06-12,26.977,14.75,271.25
comayagua,2014-06-13,27.642,14.25,272.25
ocotepeque,2014-06-13,27.974,14.25,270.75
copan,2014-06-13,26.137,14.75,271.25
comayagua,2014-06-14,27.432,14.25,272.25
ocotepeque,2014-06-14,29.98,14.25,270.75
copan,2014-06-14,26.977,14.75,271.25
comayagua,2014-06-15,26.109,14.25,272.25
ocotepeque,2014-06-15,29.773,14.25,270.75
copan,2014-06-15,26.287,14.75,271.25
comayagua,2014-06-16,23.587,14.25,272.25
ocotepeque,2014-06-16,27.494,14.25,270.75
copan,2014-06-16,24.351,14.75,271.25
comayagua,2014-06-17,25.652,14.25,272.25
ocotepeque,2014-06-17,30.394,14.25,270.75
copan,2014-06-17,25.811,14.75,271.25
comayagua,2014-06-18,26.3,14.25,272.25
ocotepeque,2014-06-18,28.207,14.25,270.75
copan,2014-06-18,24.93,14.75,271.25
comayagua,2014-06-19,24.977,14.25,272.25
ocotepeque,2014-06-19,27.91,14.25,270.75
copan,2014-06-19,25.791,14.75,271.25
comayagua,2014-06-20,27.219,14.25,272.25
ocotepeque,2014-06-20,29.571,14.25,270.75
copan,2014-06-20,25.953,14.75,271.25
comayagua,2014-06-21,27.684,14.25,272.25
ocotepeque,2014-06-21,30.498,14.25,270.75
copan,2014-06-21,26.678,14.75,271.25
comayagua,2014-06-22,28.227,14.25,272.25
ocotepeque,2014-06-22,29.381,14.25,270.75
copan,2014-06-22,26.823,14.75,271.25
comayagua,2014-06-23,27.345,14.25,272.25
ocotepeque,2014-06-23,29.488,14.25,270.75
copan,2014-06-23,26.532,14.75,271.25
comayagua,2014-06-24,24.178,14.25,272.25
ocotepeque,2014-06-24,28.479,14.25,270.75
copan,2014-06-24,25.499,14.75,271.25
comayagua,2014-06-25,27.268,14.25,272.25
ocotepeque,2014-06-25,30.636,14.25,270.75
copan,2014-06-25,27.442,14.75,271.25
comayagua,2014-06-26,26.663,14.25,272.25
ocotepeque,2014-06-26,30.222,14.25,270.75
copan,2014-06-26,27.022,14.75,271.25
comayagua,2014-06-27,27.321,14.25,272.25
ocotepeque,2014-06-27,29.428,14.25,270.75
copan,2014-06-27,27.076,14.75,271.25
comayagua,2014-06-28,27.7,14.25,272.25
ocotepeque,2014-06-28,28.998,14.25,270.75
copan,2014-06-28,26.616,14.75,271.25
comayagua,2014-06-29,27.182,14.25,272.25
ocotepeque,2014-06-29,30.955,14.25,270.75
copan,2014-06-29,26.858,14.75,271.25
comayagua,2014-06-30,27.132,14.25,272.25
ocotepeque,2014-06-30,30.053,14.25,270.75
copan,2014-06-30,26.506,14.75,271.25
comayagua,2014-07-01,27.429,14.25,272.25
ocotepeque,2014-07-01,29.919,14.25,270.75
copan,2014-07-01,26.787,14.75,271.25
comayagua,2014-07-02,27.9,14.25,272.25
ocotepeque,2014-07-02,29.668,14.25,270.75
copan,2014-07-02,26.531,14.75,271.25
comayagua,2014-07-03,26.471,14.25,272.25
ocotepeque,2014-07-03,28.642,14.25,270.75
copan,2014-07-03,26.321,14.75,271.25
comayagua,2014-07-04,26.339,14.25,272.25
ocotepeque,2014-07-04,30.177,14.25,270.75
copan,2014-07-04,26.217,14.75,271.25
comayagua,2014-07-05,25.884,14.25,272.25
ocotepeque,2014-07-05,30.211,14.25,270.75
copan,2014-07-05,25.998,14.75,271.25
comayagua,2014-07-06,27.105,14.25,272.25
ocotepeque,2014-07-06,29.151,14.25,270.75
copan,2014-07-06,26.509,14.75,271.25
comayagua,2014-07-07,27.855,14.25,272.25
ocotepeque,2014-07-07,30.449,14.25,270.75
copan,2014-07-07,26.885,14.75,271.25
comayagua,2014-07-08,28.481,14.25,272.25
ocotepeque,2014-07-08,30.873,14.25,270.75
copan,2014-07-08,26.75,14.75,271.25
comayagua,2014-07-09,27.5,14.25,272.25
ocotepeque,2014-07-09,27.467,14.25,270.75
copan,2014-07-09,26.673,14.75,271.25
comayagua,2014-07-10,27.899,14.25,272.25
ocotepeque,2014-07-10,30.836,14.25,270.75
copan,2014-07-10,26.215,14.75,271.25
comayagua,2014-07-11,27.301,14.25,272.25
ocotepeque,2014-07-11,31.372,14.25,270.75
copan,2014-07-11,26.091,14.75,271.25
comayagua,2014-07-12,27.286,14.25,272.25
ocotepeque,2014-07-12,29.723,14.25,270.75
copan,2014-07-12,26.312,14.75,271.25
comayagua,2014-07-13,26.605,14.25,272.25
ocotepeque,2014-07-13,30.188,14.25,270.75
copan,2014-07-13,25.717,14.75,271.25
comayagua,2014-07-14,25.335,14.25,272.25
ocotepeque,2014-07-14,26.524,14.25,270.75
copan,2014-07-14,24.853,14.75,271.25
comayagua,2014-07-15,28.931,14.25,272.25
ocotepeque,2014-07-15,30.715,14.25,270.75
copan,2014-07-15,27.071,14.75,271.25
comayagua,2014-07-16,28.916,14.25,272.25
ocotepeque,2014-07-16,30.097,14.25,270.75
copan,2014-07-16,27.774,14.75,271.25
comayagua,2014-07-17,29.221,14.25,272.25
ocotepeque,2014-07-17,31.63,14.25,270.75
copan,2014-07-17,28.513,14.75,271.25
comayagua,2014-07-18,29.869,14.25,272.25
ocotepeque,2014-07-18,32.393,14.25,270.75
copan,2014-07-18,28.836,14.75,271.25
comayagua,2014-07-19,29.307,14.25,272.25
ocotepeque,2014-07-19,31.756,14.25,270.75
copan,2014-07-19,29.371,14.75,271.25
comayagua,2014-07-20,28.94,14.25,272.25
ocotepeque,2014-07-20,30.355,14.25,270.75
copan,2014-07-20,28.131,14.75,271.25
comayagua,2014-07-21,28.502,14.25,272.25
ocotepeque,2014-07-21,31.426,14.25,270.75
copan,2014-07-21,27.412,14.75,271.25
comayagua,2014-07-22,27.532,14.25,272.25
ocotepeque,2014-07-22,29.892,14.25,270.75
copan,2014-07-22,25.754,14.75,271.25
comayagua,2014-07-23,27.025,14.25,272.25
ocotepeque,2014-07-23,30.018,14.25,270.75
copan,2014-07-23,26.0,14.75,271.25
comayagua,2014-07-24,28.144,14.25,272.25
ocotepeque,2014-07-24,30.159,14.25,270.75
copan,2014-07-24,26.113,14.75,271.25
comayagua,2014-07-25,27.713,14.25,272.25
ocotepeque,2014-07-25,31.476,14.25,270.75
copan,2014-07-25,25.907,14.75,271.25
comayagua,2014-07-26,28.665,14.25,272.25
ocotepeque,2014-07-26,31.041,14.25,270.75
copan,2014-07-26,26.843,14.75,271.25
comayagua,2014-07-27,28.318,14.25,272.25
ocotepeque,2014-07-27,31.211,14.25,270.75
copan,2014-07-27,26.971,14.75,271.25
comayagua,2014-07-28,26.365,14.25,272.25
ocotepeque,2014-07-28,30.347,14.25,270.75
copan,2014-07-28,26.049,14.75,271.25
comayagua,2014-07-29,26.856,14.25,272.25
ocotepeque,2014-07-29,28.791,14.25,270.75
copan,2014-07-29,25.561,14.75,271.25
comayagua,2014-07-30,28.111,14.25,272.25
ocotepeque,2014-07-30,31.872,14.25,270.75
copan,2014-07-30,26.817,14.75,271.25
comayagua,2014-07-31,28.545,14.25,272.25
ocotepeque,2014-07-31,29.595,14.25,270.75
copan,2014-07-31,27.129,14.75,271.25
comayagua,2014-08-01,29.006,14.25,272.25
ocotepeque,2014-08-01,32.048,14.25,270.75
copan,2014-08-01,27.226,14.75,271.25
comayagua,2014-08-02,29.029,14.25,272.25
ocotepeque,2014-08-02,30.063,14.25,270.75
copan,2014-08-02,26.98,14.75,271.25
comayagua,2014-08-03,29.185,14.25,272.25
ocotepeque,2014-08-03,31.305,14.25,270.75
copan,2014-08-03,27.116,14.75,271.25
comayagua,2014-08-04,28.604,14.25,272.25
ocotepeque,2014-08-04,29.992,14.25,270.75
copan,2014-08-04,27.09,14.75,271.25
comayagua,2014-08-05,28.674,14.25,272.25
ocotepeque,2014-08-05,31.937,14.25,270.75
copan,2014-08-05,27.837,14.75,271.25
comayagua,2014-08-06,29.372,14.25,272.25
ocotepeque,2014-08-06,31.832,14.25,270.75
copan,2014-08-06,27.316,14.75,271.25
comayagua,2014-08-07,29.077,14.25,272.25
ocotepeque,2014-08-07,30.927,14.25,270.75
copan,2014-08-07,26.562,14.75,271.25
comayagua,2014-08-08,29.556,14.25,272.25
ocotepeque,2014-08-08,31.25,14.25,270.75
copan,2014-08-08,26.331,14.75,271.25
comayagua,2014-08-09,26.853,14.25,272.25
ocotepeque,2014-08-09,29.27,14.25,270.75
copan,2014-08-09,25.781,14.75,271.25
comayagua,2014-08-10,27.145,14.25,272.25
ocotepeque,2014-08-10,30.371,14.25,270.75
copan,2014-08-10,25.721,14.75,271.25
comayagua,2014-08-11,28.452,14.25,272.25
ocotepeque,2014-08-11,30.689,14.25,270.75
copan,2014-08-11,26.191,14.75,271.25
comayagua,2014-08-12,26.831,14.25,272.25
ocotepeque,2014-08-12,29.461,14.25,270.75
copan,2014-08-12,25.455,14.75,271.25
comayagua,2014-08-13,29.509,14.25,272.25
ocotepeque,2014-08-13,31.545,14.25,270.75
copan,2014-08-13,26.37,14.75,271.25
comayagua,2014-08-14,24.997,14.25,272.25
ocotepeque,2014-08-14,28.533,14.25,270.75
copan,2014-08-14,26.042,14.75,271.25
comayagua,2014-08-15,26.65,14.25,272.25
ocotepeque,2014-08-15,29.132,14.25,270.75
copan,2014-08-15,25.49,14.75,271.25
comayagua,2014-08-16,27.958,14.25,272.25
ocotepeque,2014-08-16,31.583,14.25,270.75
copan,2014-08-16,25.955,14.75,271.25
comayagua,2014-08-17,28.041,14.25,272.25
ocotepeque,2014-08-17,30.881,14.25,270.75
copan,2014-08-17,25.825,14.75,271.25
comayagua,2014-08-18,27.01,14.25,272.25
ocotepeque,2014-08-18,29.645,14.25,270.75
copan,2014-08-18,26.26,14.75,271.25
comayagua,2014-08-19,27.859,14.25,272.25
ocotepeque,2014-08-19,30.717,14.25,270.75
copan,2014-08-19,26.084,14.75,271.25
comayagua,2014-08-20,23.354,14.25,272.25
ocotepeque,2014-08-20,27.806,14.25,270.75
copan,2014-08-20,21.037,14.75,271.25
comayagua,2014-08-21,26.457,14.25,272.25
ocotepeque,2014-08-21,29.465,14.25,270.75
copan,2014-08-21,25.756,14.75,271.25
comayagua,2014-08-22,28.201,14.25,272.25
ocotepeque,2014-08-22,30.514,14.25,270.75
copan,2014-08-22,26.519,14.75,271.25
comayagua,2014-08-23,28.973,14.25,272.25
ocotepeque,2014-08-23,29.633,14.25,270.75
copan,2014-08-23,26.62,14.75,271.25
comayagua,2014-08-24,27.894,14.25,272.25
ocotepeque,2014-08-24,30.369,14.25,270.75
copan,2014-08-24,26.366,14.75,271.25
comayagua,2014-08-25,28.509,14.25,272.25
ocotepeque,2014-08-25,28.608,14.25,270.75
copan,2014-08-25,27.103,14.75,271.25
comayagua,2014-08-26,29.022,14.25,272.25
ocotepeque,2014-08-26,30.712,14.25,270.75
copan,2014-08-26,27.183,14.75,271.25
comayagua,2014-08-27,28.904,14.25,272.25
ocotepeque,2014-08-27,30.833,14.25,270.75
copan,2014-08-27,27.767,14.75,271.25
comayagua,2014-08-28,26.404,14.25,272.25
ocotepeque,2014-08-28,29.591,14.25,270.75
copan,2014-08-28,27.446,14.75,271.25
comayagua,2014-08-29,25.535,14.25,272.25
ocotepeque,2014-08-29,27.402,14.25,270.75
copan,2014-08-29,25.479,14.75,271.25
comayagua,2014-08-30,27.188,14.25,272.25
ocotepeque,2014-08-30,28.3,14.25,270.75
copan,2014-08-30,26.763,14.75,271.25
comayagua,2014-08-31,26.758,14.25,272.25
ocotepeque,2014-08-31,27.004,14.25,270.75
copan,2014-08-31,24.528,14.75,271.25
comayagua,2014-09-01,28.81,14.25,272.25
ocotepeque,2014-09-01,30.468,14.25,270.75
copan,2014-09-01,27.371,14.75,271.25
comayagua,2014-09-02,28.649,14.25,272.25
ocotepeque,2014-09-02,30.224,14.25,270.75
copan,2014-09-02,26.926,14.75,271.25
comayagua,2014-09-03,28.655,14.25,272.25
ocotepeque,2014-09-03,30.24,14.25,270.75
copan,2014-09-03,27.237,14.75,271.25
comayagua,2014-09-04,26.751,14.25,272.25
ocotepeque,2014-09-04,30.186,14.25,270.75
copan,2014-09-04,26.555,14.75,271.25
comayagua,2014-09-05,25.156,14.25,272.25
ocotepeque,2014-09-05,26.202,14.25,270.75
copan,2014-09-05,24.634,14.75,271.25
comayagua,2014-09-06,23.607,14.25,272.25
ocotepeque,2014-09-06,26.378,14.25,270.75
copan,2014-09-06,19.778,14.75,271.25
comayagua,2014-09-07,27.086,14.25,272.25
ocotepeque,2014-09-07,27.634,14.25,270.75
copan,2014-09-07,25.721,14.75,271.25
comayagua,2014-09-08,27.933,14.25,272.25
ocotepeque,2014-09-08,29.838,14.25,270.75
copan,2014-09-08,26.456,14.75,271.25
comayagua,2014-09-09,28.136,14.25,272.25
ocotepeque,2014-09-09,30.168,14.25,270.75
copan,2014-09-09,26.02,14.75,271.25
comayagua,2014-09-10,26.925,14.25,272.25
ocotepeque,2014-09-10,28.631,14.25,270.75
copan,2014-09-10,27.132,14.75,271.25
comayagua,2014-09-11,26.702,14.25,272.25
ocotepeque,2014-09-11,27.904,14.25,270.75
copan,2014-09-11,25.869,14.75,271.25
comayagua,2014-09-12,27.019,14.25,272.25
ocotepeque,2014-09-12,28.241,14.25,270.75
copan,2014-09-12,25.644,14.75,271.25
comayagua,2014-09-13,26.527,14.25,272.25
ocotepeque,2014-09-13,28.303,14.25,270.75
copan,2014-09-13,25.57,14.75,271.25
comayagua,2014-09-14,26.331,14.25,272.25
ocotepeque,2014-09-14,28.877,14.25,270.75
copan,2014-09-14,25.608,14.75,271.25
comayagua,2014-09-15,24.973,14.25,272.25
ocotepeque,2014-09-15,24.27,14.25,270.75
copan,2014-09-15,23.447,14.75,271.25
comayagua,2014-09-16,27.503,14.25,272.25
ocotepeque,2014-09-16,27.658,14.25,270.75
copan,2014-09-16,26.518,14.75,271.25
comayagua,2014-09-17,27.764,14.25,272.25
ocotepeque,2014-09-17,29.925,14.25,270.75
copan,2014-09-17,26.236,14.75,271.25
comayagua,2014-09-18,26.397,14.25,272.25
ocotepeque,2014-09-18,29.932,14.25,270.75
copan,2014-09-18,26.916,14.75,271.25
comayagua,2014-09-19,26.804,14.25,272.25
ocotepeque,2014-09-19,28.597,14.25,270.75
copan,2014-09-19,26.052,14.75,271.25
comayagua,2014-09-20,26.97,14.25,272.25
ocotepeque,2014-09-20,27.582,14.25,270.75
copan,2014-09-20,27.428,14.75,271.25
comayagua,2014-09-21,28.344,14.25,272.25
ocotepeque,2014-09-21,28.577,14.25,270.75
copan,2014-09-21,26.931,14.75,271.25
comayagua,2014-09-22,28.64,14.25,272.25
ocotepeque,2014-09-22,29.937,14.25,270.75
copan,2014-09-22,26.128,14.75,271.25
comayagua,2014-09-23,26.691,14.25,272.25
ocotepeque,2014-09-23,29.606,14.25,270.75
copan,2014-09-23,25.336,14.75,271.25
comayagua,2014-09-24,26.669,14.25,272.25
ocotepeque,2014-09-24,26.625,14.25,270.75
copan,2014-09-24,24.677,14.75,271.25
comayagua,2014-09-25,24.142,14.25,272.25
ocotepeque,2014-09-25,28.461,14.25,270.75
copan,2014-09-25,24.758,14.75,271.25
comayagua,2014-09-26,26.513,14.25,272.25
ocotepeque,2014-09-26,26.265,14.25,270.75
copan,2014-09-26,24.889,14.75,271.25
comayagua,2014-09-27,27.231,14.25,272.25
ocotepeque,2014-09-27,28.615,14.25,270.75
copan,2014-09-27,27.249,14.75,271.25
comayagua,2014-09-28,28.105,14.25,272.25
ocotepeque,2014-09-28,28.679,14.25,270.75
copan,2014-09-28,26.644,14.75,271.25
comayagua,2014-09-29,28.435,14.25,272.25
ocotepeque,2014-09-29,28.713,14.25,270.75
copan,2014-09-29,27.249,14.75,271.25
comayagua,2014-09-30,27.781,14.25,272.25
ocotepeque,2014-09-30,29.496,14.25,270.75
copan,2014-09-30,26.416,14.75,271.25
comayagua,2014-10-01,24.988,14.25,272.25
ocotepeque,2014-10-01,28.1,14.25,270.75
copan,2014-10-01,24.179,14.75,271.25
comayagua,2014-10-02,28.634,14.25,272.25
ocotepeque,2014-10-02,30.86,14.25,270.75
copan,2014-10-02,27.081,14.75,271.25
comayagua,2014-10-03,27.75,14.25,272.25
ocotepeque,2014-10-03,31.139,14.25,270.75
copan,2014-10-03,27.236,14.75,271.25
comayagua,2014-10-04,28.433,14.25,272.25
ocotepeque,2014-10-04,30.955,14.25,270.75
copan,2014-10-04,27.274,14.75,271.25
comayagua,2014-10-05,26.542,14.25,272.25
ocotepeque,2014-10-05,29.632,14.25,270.75
copan,2014-10-05,24.471,14.75,271.25
comayagua,2014-10-06,27.845,14.25,272.25
ocotepeque,2014-10-06,29.474,14.25,270.75
copan,2014-10-06,26.809,14.75,271.25
comayagua,2014-10-07,26.146,14.25,272.25
ocotepeque,2014-10-07,29.599,14.25,270.75
copan,2014-10-07,26.52,14.75,271.25
comayagua,2014-10-08,24.656,14.25,272.25
ocotepeque,2014-10-08,29.114,14.25,270.75
copan,2014-10-08,25.421,14.75,271.25
comayagua,2014-10-09,21.215,14.25,272.25
ocotepeque,2014-10-09,26.472,14.25,270.75
copan,2014-10-09,22.017,14.75,271.25
comayagua,2014-10-10,23.197,14.25,272.25
ocotepeque,2014-10-10,27.203,14.25,270.75
copan,2014-10-10,23.529,14.75,271.25
comayagua,2014-10-11,25.229,14.25,272.25
ocotepeque,2014-10-11,26.23,14.25,270.75
copan,2014-10-11,24.26,14.75,271.25
comayagua,2014-10-12,23.767,14.25,272.25
ocotepeque,2014-10-12,26.114,14.25,270.75
copan,2014-10-12,23.843,14.75,271.25
comayagua,2014-10-13,26.375,14.25,272.25
ocotepeque,2014-10-13,27.673,14.25,270.75
copan,2014-10-13,24.748,14.75,271.25
comayagua,2014-10-14,27.31,14.25,272.25
ocotepeque,2014-10-14,27.954,14.25,270.75
copan,2014-10-14,27.053,14.75,271.25
comayagua,2014-10-15,25.079,14.25,272.25
ocotepeque,2014-10-15,25.642,14.25,270.75
copan,2014-10-15,24.535,14.75,271.25
comayagua,2014-10-16,26.15,14.25,272.25
ocotepeque,2014-10-16,27.338,14.25,270.75
copan,2014-10-16,25.598,14.75,271.25
comayagua,2014-10-17,26.263,14.25,272.25
ocotepeque,2014-10-17,28.298,14.25,270.75
copan,2014-10-17,25.925,14.75,271.25
comayagua,2014-10-18,25.564,14.25,272.25
ocotepeque,2014-10-18,27.933,14.25,270.75
copan,2014-10-18,25.606,14.75,271.25
comayagua,2014-10-19,25.925,14.25,272.25
ocotepeque,2014-10-19,27.749,14.25,270.75
copan,2014-10-19,25.71,14.75,271.25
comayagua,2014-10-20,26.001,14.25,272.25
ocotepeque,2014-10-20,27.895,14.25,270.75
copan,2014-10-20,27.097,14.75,271.25
comayagua,2014-10-21,25.278,14.25,272.25
ocotepeque,2014-10-21,27.731,14.25,270.75
