town,date,precip_mm,grid_lat,grid_lon
ocotepeque,2018-05-05,0.0,14.25,270.75
copan,2018-05-05,0.0,14.75,271.25
comayagua,2018-05-06,0.0,14.25,272.25
ocotepeque,2018-05-06,0.0,14.25,270.75
copan,2018-05-06,0.0,14.75,271.25
comayagua,2018-05-07,0.0,14.25,272.25
ocotepeque,2018-05-07,0.0,14.25,270.75
copan,2018-05-07,0.0,14.75,271.25
comayagua,2018-05-08,0.23,14.25,272.25
ocotepeque,2018-05-08,0.0,14.25,270.75
copan,2018-05-08,0.0,14.75,271.25
comayagua,2018-05-09,0.1,14.25,272.25
ocotepeque,2018-05-09,0.0,14.25,270.75
copan,2018-05-09,0.0,14.75,271.25
comayagua,2018-05-10,0.413,14.25,272.25
ocotepeque,2018-05-10,0.795,14.25,270.75
copan,2018-05-10,0.043,14.75,271.25
comayagua,2018-05-11,0.0,14.25,272.25
ocotepeque,2018-05-11,9.154,14.25,270.75
copan,2018-05-11,0.237,14.75,271.25
comayagua,2018-05-12,14.453,14.25,272.25
ocotepeque,2018-05-12,13.713,14.25,270.75
copan,2018-05-12,3.84,14.75,271.25
comayagua,2018-05-13,3.612,14.25,272.25
ocotepeque,2018-05-13,20.986,14.25,270.75
copan,2018-05-13,1.269,14.75,271.25
comayagua,2018-05-14,4.349,14.25,272.25
ocotepeque,2018-05-14,8.684,14.25,270.75
copan,2018-05-14,21.511,14.75,271.25
comayagua,2018-05-15,26.075,14.25,272.25
ocotepeque,2018-05-15,5.96,14.25,270.75
copan,2018-05-15,22.786,14.75,271.25
comayagua,2018-05-16,14.018,14.25,272.25
ocotepeque,2018-05-16,7.842,14.25,270.75
copan,2018-05-16,0.675,14.75,271.25
comayagua,2018-05-17,2.088,14.25,272.25
ocotepeque,2018-05-17,5.255,14.25,270.75
copan,2018-05-17,0.145,14.75,271.25
comayagua,2018-05-18,7.363,14.25,272.25
ocotepeque,2018-05-18,0.036,14.25,270.75
copan,2018-05-18,0.046,14.75,271.25
comayagua,2018-05-19,7.367,14.25,272.25
ocotepeque,2018-05-19,13.689,14.25,270.75
copan,2018-05-19,42.184,14.75,271.25
comayagua,2018-05-20,4.909,14.25,272.25
ocotepeque,2018-05-20,1.686,14.25,270.75
copan,2018-05-20,3.347,14.75,271.25
comayagua,2018-05-21,1.41,14.25,272.25
ocotepeque,2018-05-21,8.99,14.25,270.75
copan,2018-05-21,0.321,14.75,271.25
comayagua,2018-05-22,2.631,14.25,272.25
ocotepeque,2018-05-22,11.323,14.25,270.75
copan,2018-05-22,0.701,14.75,271.25
comayagua,2018-05-23,0.962,14.25,272.25
ocotepeque,2018-05-23,0.0,14.25,270.75
copan,2018-05-23,0.0,14.75,271.25
comayagua,2018-05-24,13.536,14.25,272.25
ocotepeque,2018-05-24,11.623,14.25,270.75
copan,2018-05-24,2.966,14.75,271.25
comayagua,2018-05-25,20.44,14.25,272.25
ocotepeque,2018-05-25,7.999,14.25,270.75
copan,2018-05-25,19.633,14.75,271.25
comayagua,2018-05-26,0.878,14.25,272.25
ocotepeque,2018-05-26,6.573,14.25,270.75
copan,2018-05-26,0.225,14.75,271.25
comayagua,2018-05-27,27.787,14.25,272.25
ocotepeque,2018-05-27,3.687,14.25,270.75
copan,2018-05-27,1.567,14.75,271.25
comayagua,2018-05-28,0.626,14.25,272.25
ocotepeque,2018-05-28,4.104,14.25,270.75
copan,2018-05-28,1.402,14.75,271.25
comayagua,2018-05-29,45.353,14.25,272.25
ocotepeque,2018-05-29,3.144,14.25,270.75
copan,2018-05-29,9.809,14.75,271.25
comayagua,2018-05-30,1.629,14.25,272.25
ocotepeque,2018-05-30,4.876,14.25,270.75
copan,2018-05-30,6.489,14.75,271.25
comayagua,2018-05-31,4.594,14.25,272.25
ocotepeque,2018-05-31,13.294,14.25,270.75
copan,2018-05-31,1.62,14.75,271.25
comayagua,2018-06-01,8.971,14.25,272.25
ocotepeque,2018-06-01,13.973,14.25,270.75
copan,2018-06-01,12.992,14.75,271.25
comayagua,2018-06-02,2.204,14.25,272.25
ocotepeque,2018-06-02,7.05,14.25,270.75
copan,2018-06-02,26.929,14.75,271.25
comayagua,2018-06-03,1.649,14.25,272.25
ocotepeque,2018-06-03,12.262,14.25,270.75
copan,2018-06-03,47.054,14.75,271.25
comayagua,2018-06-04,6.935,14.25,272.25
ocotepeque,2018-06-04,3.15,14.25,270.75
copan,2018-06-04,11.982,14.75,271.25
comayagua,2018-06-05,3.124,14.25,272.25
ocotepeque,2018-06-05,7.567,14.25,270.75
copan,2018-06-05,20.431,14.75,271.25
comayagua,2018-06-06,27.278,14.25,272.25
ocotepeque,2018-06-06,41.285,14.25,270.75
copan,2018-06-06,24.245,14.75,271.25
comayagua,2018-06-07,8.91,14.25,272.25
ocotepeque,2018-06-07,6.061,14.25,270.75
copan,2018-06-07,0.59,14.75,271.25
comayagua,2018-06-08,37.742,14.25,272.25
ocotepeque,2018-06-08,21.099,14.25,270.75
copan,2018-06-08,11.611,14.75,271.25
comayagua,2018-06-09,0.0,14.25,272.25
ocotepeque,2018-06-09,2.866,14.25,270.75
copan,2018-06-09,0.784,14.75,271.25
comayagua,2018-06-10,1.63,14.25,272.25
ocotepeque,2018-06-10,10.614,14.25,270.75
copan,2018-06-10,0.791,14.75,271.25
comayagua,2018-06-11,12.982,14.25,272.25
ocotepeque,2018-06-11,6.042,14.25,270.75
copan,2018-06-11,21.079,14.75,271.25
comayagua,2018-06-12,9.569,14.25,272.25
ocotepeque,2018-06-12,4.009,14.25,270.75
copan,2018-06-12,14.885,14.75,271.25
comayagua,2018-06-13,6.413,14.25,272.25
ocotepeque,2018-06-13,0.892,14.25,270.75
copan,2018-06-13,2.687,14.75,271.25
comayagua,2018-06-14,2.152,14.25,272.25
ocotepeque,2018-06-14,3.757,14.25,270.75
copan,2018-06-14,13.677,14.75,271.25
comayagua,2018-06-15,9.423,14.25,272.25
ocotepeque,2018-06-15,4.336,14.25,270.75
copan,2018-06-15,13.813,14.75,271.25
comayagua,2018-06-16,2.385,14.25,272.25
ocotepeque,2018-06-16,1.104,14.25,270.75
copan,2018-06-16,3.886,14.75,271.25
comayagua,2018-06-17,10.953,14.25,272.25
ocotepeque,2018-06-17,11.528,14.25,270.75
copan,2018-06-17,43.448,14.75,271.25
comayagua,2018-06-18,0.11,14.25,272.25
ocotepeque,2018-06-18,0.179,14.25,270.75
copan,2018-06-18,2.068,14.75,271.25
comayagua,2018-06-19,1.646,14.25,272.25
ocotepeque,2018-06-19,0.31,14.25,270.75
copan,2018-06-19,0.423,14.75,271.25
comayagua,2018-06-20,4.163,14.25,272.25
ocotepeque,2018-06-20,0.542,14.25,270.75
copan,2018-06-20,0.241,14.75,271.25
comayagua,2018-06-21,3.894,14.25,272.25
ocotepeque,2018-06-21,0.0,14.25,270.75
copan,2018-06-21,0.097,14.75,271.25
comayagua,2018-06-22,5.973,14.25,272.25
ocotepeque,2018-06-22,2.807,14.25,270.75
copan,2018-06-22,10.07,14.75,271.25
comayagua,2018-06-23,1.921,14.25,272.25
ocotepeque,2018-06-23,1.961,14.25,270.75
copan,2018-06-23,7.995,14.75,271.25
comayagua,2018-06-24,1.436,14.25,272.25
ocotepeque,2018-06-24,5.972,14.25,270.75
copan,2018-06-24,0.188,14.75,271.25
comayagua,2018-06-25,0.381,14.25,272.25
ocotepeque,2018-06-25,2.892,14.25,270.75
copan,2018-06-25,0.184,14.75,271.25
comayagua,2018-06-26,7.761,14.25,272.25
ocotepeque,2018-06-26,4.231,14.25,270.75
copan,2018-06-26,9.719,14.75,271.25
comayagua,2018-06-27,5.528,14.25,272.25
ocotepeque,2018-06-27,6.012,14.25,270.75
copan,2018-06-27,1.58,14.75,271.25
comayagua,2018-06-28,8.78,14.25,272.25
ocotepeque,2018-06-28,1.284,14.25,270.75
copan,2018-06-28,0.086,14.75,271.25
comayagua,2018-06-29,0.0,14.25,272.25
ocotepeque,2018-06-29,0.0,14.25,270.75
copan,2018-06-29,0.0,14.75,271.25
comayagua,2018-06-30,0.0,14.25,272.25
ocotepeque,2018-06-30,0.143,14.25,270.75
copan,2018-06-30,0.0,14.75,271.25
comayagua,2018-07-01,12.612,14.25,272.25
ocotepeque,2018-07-01,6.471,14.25,270.75
copan,2018-07-01,0.551,14.75,271.25
comayagua,2018-07-02,3.321,14.25,272.25
ocotepeque,2018-07-02,0.0,14.25,270.75
copan,2018-07-02,0.056,14.75,271.25
comayagua,2018-07-03,0.156,14.25,272.25
ocotepeque,2018-07-03,0.0,14.25,270.75
copan,2018-07-03,0.0,14.75,271.25
comayagua,2018-07-04,0.301,14.25,272.25
ocotepeque,2018-07-04,0.052,14.25,270.75
copan,2018-07-04,0.896,14.75,271.25
comayagua,2018-07-05,0.028,14.25,272.25
ocotepeque,2018-07-05,0.118,14.25,270.75
copan,2018-07-05,0.636,14.75,271.25
comayagua,2018-07-06,0.0,14.25,272.25
ocotepeque,2018-07-06,12.097,14.25,270.75
copan,2018-07-06,5.209,14.75,271.25
comayagua,2018-07-07,0.0,14.25,272.25
ocotepeque,2018-07-07,0.0,14.25,270.75
copan,2018-07-07,0.0,14.75,271.25
comayagua,2018-07-08,0.0,14.25,272.25
ocotepeque,2018-07-08,0.0,14.25,270.75
copan,2018-07-08,0.0,14.75,271.25
comayagua,2018-07-09,0.052,14.25,272.25
ocotepeque,2018-07-09,0.066,14.25,270.75
copan,2018-07-09,0.339,14.75,271.25
comayagua,2018-07-10,0.0,14.25,272.25
ocotepeque,2018-07-10,0.707,14.25,270.75
copan,2018-07-10,0.0,14.75,271.25
comayagua,2018-07-11,0.0,14.25,272.25
ocotepeque,2018-07-11,0.874,14.25,270.75
copan,2018-07-11,3.6,14.75,271.25
comayagua,2018-07-12,0.387,14.25,272.25
ocotepeque,2018-07-12,0.0,14.25,270.75
copan,2018-07-12,0.18,14.75,271.25
comayagua,2018-07-13,0.845,14.25,272.25
ocotepeque,2018-07-13,17.555,14.25,270.75
copan,2018-07-13,13.851,14.75,271.25
comayagua,2018-07-14,0.0,14.25,272.25
ocotepeque,2018-07-14,0.0,14.25,270.75
copan,2018-07-14,0.35,14.75,271.25
comayagua,2018-07-15,0.439,14.25,272.25
ocotepeque,2018-07-15,1.09,14.25,270.75
copan,2018-07-15,3.447,14.75,271.25
comayagua,2018-07-16,0.053,14.25,272.25
ocotepeque,2018-07-16,3.425,14.25,270.75
copan,2018-07-16,3.691,14.75,271.25
comayagua,2018-07-17,10.096,14.25,272.25
ocotepeque,2018-07-17,0.0,14.25,270.75
copan,2018-07-17,0.0,14.75,271.25
comayagua,2018-07-18,0.0,14.25,272.25
ocotepeque,2018-07-18,0.109,14.25,270.75
copan,2018-07-18,1.15,14.75,271.25
comayagua,2018-07-19,0.0,14.25,272.25
ocotepeque,2018-07-19,0.0,14.25,270.75
copan,2018-07-19,0.0,14.75,271.25
comayagua,2018-07-20,0.0,14.25,272.25
ocotepeque,2018-07-20,0.0,14.25,270.75
copan,2018-07-20,0.0,14.75,271.25
comayagua,2018-07-21,0.0,14.25,272.25
ocotepeque,2018-07-21,0.726,14.25,270.75
copan,2018-07-21,1.119,14.75,271.25
comayagua,2018-07-22,0.138,14.25,272.25
ocotepeque,2018-07-22,0.851,14.25,270.75
copan,2018-07-22,1.952,14.75,271.25
comayagua,2018-07-23,0.0,14.25,272.25
ocotepeque,2018-07-23,1.39,14.25,270.75
copan,2018-07-23,0.049,14.75,271.25
comayagua,2018-07-24,0.0,14.25,272.25
ocotepeque,2018-07-24,0.071,14.25,270.75
copan,2018-07-24,0.0,14.75,271.25
comayagua,2018-07-25,0.0,14.25,272.25
ocotepeque,2018-07-25,2.669,14.25,270.75
copan,2018-07-25,0.168,14.75,271.25
comayagua,2018-07-26,3.673,14.25,272.25
ocotepeque,2018-07-26,1.825,14.25,270.75
copan,2018-07-26,0.125,14.75,271.25
comayagua,2018-07-27,0.0,14.25,272.25
ocotepeque,2018-07-27,0.141,14.25,270.75
copan,2018-07-27,0.0,14.75,271.25
comayagua,2018-07-28,2.111,14.25,272.25
ocotepeque,2018-07-28,26.78,14.25,270.75
copan,2018-07-28,3.323,14.75,271.25
comayagua,2018-07-29,11.765,14.25,272.25
ocotepeque,2018-07-29,12.324,14.25,270.75
copan,2018-07-29,4.468,14.75,271.25
comayagua,2018-07-30,8.611,14.25,272.25
ocotepeque,2018-07-30,7.784,14.25,270.75
copan,2018-07-30,30.296,14.75,271.25
comayagua,2018-07-31,12.807,14.25,272.25
ocotepeque,2018-07-31,6.877,14.25,270.75
copan,2018-07-31,26.943,14.75,271.25
comayagua,2018-08-01,2.962,14.25,272.25
ocotepeque,2018-08-01,21.124,14.25,270.75
copan,2018-08-01,27.941,14.75,271.25
comayagua,2018-08-02,6.943,14.25,272.25
ocotepeque,2018-08-02,16.478,14.25,270.75
copan,2018-08-02,4.157,14.75,271.25
comayagua,2018-08-03,1.934,14.25,272.25
ocotepeque,2018-08-03,0.606,14.25,270.75
copan,2018-08-03,0.717,14.75,271.25
comayagua,2018-08-04,1.189,14.25,272.25
ocotepeque,2018-08-04,20.835,14.25,270.75
copan,2018-08-04,20.906,14.75,271.25
comayagua,2018-08-05,1.483,14.25,272.25
ocotepeque,2018-08-05,0.096,14.25,270.75
copan,2018-08-05,0.597,14.75,271.25
comayagua,2018-08-06,0.228,14.25,272.25
ocotepeque,2018-08-06,2.412,14.25,270.75
copan,2018-08-06,9.355,14.75,271.25
comayagua,2018-08-07,0.94,14.25,272.25
ocotepeque,2018-08-07,10.76,14.25,270.75
copan,2018-08-07,6.178,14.75,271.25
comayagua,2018-08-08,1.554,14.25,272.25
ocotepeque,2018-08-08,0.0,14.25,270.75
copan,2018-08-08,0.0,14.75,271.25
comayagua,2018-08-09,4.032,14.25,272.25
ocotepeque,2018-08-09,6.274,14.25,270.75
copan,2018-08-09,1.222,14.75,271.25
comayagua,2018-08-10,0.0,14.25,272.25
ocotepeque,2018-08-10,3.12,14.25,270.75
copan,2018-08-10,0.114,14.75,271.25
comayagua,2018-08-11,0.0,14.25,272.25
ocotepeque,2018-08-11,0.0,14.25,270.75
copan,2018-08-11,0.0,14.75,271.25
comayagua,2018-08-12,0.0,14.25,272.25
ocotepeque,2018-08-12,9.808,14.25,270.75
copan,2018-08-12,0.359,14.75,271.25
comayagua,2018-08-13,7.576,14.25,272.25
ocotepeque,2018-08-13,37.349,14.25,270.75
copan,2018-08-13,3.889,14.75,271.25
comayagua,2018-08-14,2.763,14.25,272.25
ocotepeque,2018-08-14,15.962,14.25,270.75
copan,2018-08-14,26.568,14.75,271.25
comayagua,2018-08-15,0.613,14.25,272.25
ocotepeque,2018-08-15,8.487,14.25,270.75
copan,2018-08-15,0.533,14.75,271.25
comayagua,2018-08-16,0.233,14.25,272.25
ocotepeque,2018-08-16,0.064,14.25,270.75
copan,2018-08-16,0.722,14.75,271.25
comayagua,2018-08-17,10.255,14.25,272.25
ocotepeque,2018-08-17,2.091,14.25,270.75
copan,2018-08-17,0.589,14.75,271.25
comayagua,2018-08-18,1.116,14.25,272.25
ocotepeque,2018-08-18,4.134,14.25,270.75
copan,2018-08-18,1.511,14.75,271.25
comayagua,2018-08-19,0.0,14.25,272.25
ocotepeque,2018-08-19,20.84,14.25,270.75
copan,2018-08-19,0.808,14.75,271.25
comayagua,2018-08-20,25.303,14.25,272.25
ocotepeque,2018-08-20,49.247,14.25,270.75
copan,2018-08-20,2.546,14.75,271.25
comayagua,2018-08-21,3.026,14.25,272.25
ocotepeque,2018-08-21,1.254,14.25,270.75
copan,2018-08-21,1.221,14.75,271.25
comayagua,2018-08-22,0.0,14.25,272.25
ocotepeque,2018-08-22,10.557,14.25,270.75
copan,2018-08-22,0.666,14.75,271.25
comayagua,2018-08-23,0.0,14.25,272.25
ocotepeque,2018-08-23,0.072,14.25,270.75
copan,2018-08-23,0.33,14.75,271.25
comayagua,2018-08-24,0.244,14.25,272.25
ocotepeque,2018-08-24,11.443,14.25,270.75
copan,2018-08-24,2.457,14.75,271.25
comayagua,2018-08-25,3.063,14.25,272.25
ocotepeque,2018-08-25,23.827,14.25,270.75
copan,2018-08-25,3.2,14.75,271.25
comayagua,2018-08-26,4.587,14.25,272.25
ocotepeque,2018-08-26,15.764,14.25,270.75
copan,2018-08-26,2.652,14.75,271.25
comayagua,2018-08-27,8.766,14.25,272.25
ocotepeque,2018-08-27,0.16,14.25,270.75
copan,2018-08-27,1.781,14.75,271.25
comayagua,2018-08-28,20.862,14.25,272.25
ocotepeque,2018-08-28,0.209,14.25,270.75
copan,2018-08-28,0.886,14.75,271.25
comayagua,2018-08-29,14.175,14.25,272.25
ocotepeque,2018-08-29,1.988,14.25,270.75
copan,2018-08-29,3.36,14.75,271.25
comayagua,2018-08-30,0.279,14.25,272.25
ocotepeque,2018-08-30,24.119,14.25,270.75
copan,2018-08-30,1.124,14.75,271.25
comayagua,2018-08-31,12.044,14.25,272.25
ocotepeque,2018-08-31,0.617,14.25,270.75
copan,2018-08-31,0.57,14.75,271.25
comayagua,2018-09-01,12.044,14.25,272.25
ocotepeque,2018-09-01,27.423,14.25,270.75
copan,2018-09-01,16.04,14.75,271.25
comayagua,2018-09-02,2.034,14.25,272.25
ocotepeque,2018-09-02,10.322,14.25,270.75
copan,2018-09-02,7.52,14.75,271.25
comayagua,2018-09-03,19.322,14.25,272.25
ocotepeque,2018-09-03,18.446,14.25,270.75
copan,2018-09-03,14.144,14.75,271.25
comayagua,2018-09-04,3.367,14.25,272.25
ocotepeque,2018-09-04,4.471,14.25,270.75
copan,2018-09-04,1.97,14.75,271.25
comayagua,2018-09-05,1.054,14.25,272.25
ocotepeque,2018-09-05,0.059,14.25,270.75
copan,2018-09-05,0.0,14.75,271.25
comayagua,2018-09-06,8.31,14.25,272.25
ocotepeque,2018-09-06,20.059,14.25,270.75
copan,2018-09-06,1.72,14.75,271.25
comayagua,2018-09-07,0.472,14.25,272.25
ocotepeque,2018-09-07,0.145,14.25,270.75
copan,2018-09-07,0.0,14.75,271.25
comayagua,2018-09-08,5.094,14.25,272.25
ocotepeque,2018-09-08,4.241,14.25,270.75
copan,2018-09-08,0.642,14.75,271.25
comayagua,2018-09-09,18.437,14.25,272.25
ocotepeque,2018-09-09,30.031,14.25,270.75
copan,2018-09-09,7.285,14.75,271.25
comayagua,2018-09-10,9.439,14.25,272.25
ocotepeque,2018-09-10,2.725,14.25,270.75
copan,2018-09-10,9.936,14.75,271.25
comayagua,2018-09-11,1.693,14.25,272.25
ocotepeque,2018-09-11,0.0,14.25,270.75
copan,2018-09-11,0.476,14.75,271.25
comayagua,2018-09-12,11.002,14.25,272.25
ocotepeque,2018-09-12,10.791,14.25,270.75
copan,2018-09-12,30.258,14.75,271.25
comayagua,2018-09-13,8.306,14.25,272.25
ocotepeque,2018-09-13,0.0,14.25,270.75
copan,2018-09-13,0.096,14.75,271.25
comayagua,2018-09-14,0.123,14.25,272.25
ocotepeque,2018-09-14,8.129,14.25,270.75
copan,2018-09-14,0.333,14.75,271.25
comayagua,2018-09-15,0.299,14.25,272.25
ocotepeque,2018-09-15,3.015,14.25,270.75
copan,2018-09-15,0.425,14.75,271.25
comayagua,2018-09-16,1.707,14.25,272.25
ocotepeque,2018-09-16,1.004,14.25,270.75
copan,2018-09-16,0.933,14.75,271.25
comayagua,2018-09-17,2.605,14.25,272.25
ocotepeque,2018-09-17,2.546,14.25,270.75
copan,2018-09-17,0.893,14.75,271.25
comayagua,2018-09-18,1.146,14.25,272.25
ocotepeque,2018-09-18,0.023,14.25,270.75
copan,2018-09-18,0.0,14.75,271.25
comayagua,2018-09-19,0.719,14.25,272.25
ocotepeque,2018-09-19,0.093,14.25,270.75
copan,2018-09-19,0.025,14.75,271.25
comayagua,2018-09-20,2.875,14.25,272.25
ocotepeque,2018-09-20,5.05,14.25,270.75
copan,2018-09-20,15.622,14.75,271.25
comayagua,2018-09-21,0.183,14.25,272.25
ocotepeque,2018-09-21,20.225,14.25,270.75
copan,2018-09-21,18.117,14.75,271.25
comayagua,2018-09-22,0.325,14.25,272.25
ocotepeque,2018-09-22,10.178,14.25,270.75
copan,2018-09-22,12.145,14.75,271.25
comayagua,2018-09-23,3.184,14.25,272.25
ocotepeque,2018-09-23,18.555,14.25,270.75
copan,2018-09-23,2.14,14.75,271.25
comayagua,2018-09-24,1.366,14.25,272.25
ocotepeque,2018-09-24,1.846,14.25,270.75
copan,2018-09-24,0.858,14.75,271.25
comayagua,2018-09-25,0.929,14.25,272.25
ocotepeque,2018-09-25,3.135,14.25,270.75
copan,2018-09-25,0.119,14.75,271.25
comayagua,2018-09-26,3.71,14.25,272.25
ocotepeque,2018-09-26,19.835,14.25,270.75
copan,2018-09-26,1.887,14.75,271.25
comayagua,2018-09-27,1.564,14.25,272.25
ocotepeque,2018-09-27,7.039,14.25,270.75
copan,2018-09-27,3.92,14.75,271.25
comayagua,2018-09-28,0.844,14.25,272.25
ocotepeque,2018-09-28,0.363,14.25,270.75
copan,2018-09-28,0.34,14.75,271.25
comayagua,2018-09-29,4.356,14.25,272.25
ocotepeque,2018-09-29,6.626,14.25,270.75
copan,2018-09-29,17.417,14.75,271.25
comayagua,2018-09-30,7.721,14.25,272.25
ocotepeque,2018-09-30,1.647,14.25,270.75
copan,2018-09-30,3.272,14.75,271.25
comayagua,2018-10-01,2.457,14.25,272.25
ocotepeque,2018-10-01,0.0,14.25,270.75
copan,2018-10-01,0.0,14.75,271.25
comayagua,2018-10-02,5.477,14.25,272.25
ocotepeque,2018-10-02,2.593,14.25,270.75
copan,2018-10-02,8.516,14.75,271.25
comayagua,2018-10-03,1.212,14.25,272.25
ocotepeque,2018-10-03,2.533,14.25,270.75
copan,2018-10-03,9.455,14.75,271.25
comayagua,2018-10-04,3.101,14.25,272.25
ocotepeque,2018-10-04,1.066,14.25,270.75
copan,2018-10-04,4.012,14.75,271.25
comayagua,2018-10-05,10.447,14.25,272.25
ocotepeque,2018-10-05,3.481,14.25,270.75
copan,2018-10-05,7.714,14.75,271.25
comayagua,2018-10-06,42.189,14.25,272.25
ocotepeque,2018-10-06,7.556,14.25,270.75
copan,2018-10-06,6.215,14.75,271.25
comayagua,2018-10-07,22.431,14.25,272.25
ocotepeque,2018-10-07,10.409,14.25,270.75
copan,2018-10-07,3.537,14.75,271.25
comayagua,2018-10-08,5.181,14.25,272.25
ocotepeque,2018-10-08,11.896,14.25,270.75
copan,2018-10-08,1.942,14.75,271.25
comayagua,2018-10-09,7.384,14.25,272.25
ocotepeque,2018-10-09,23.829,14.25,270.75
copan,2018-10-09,2.011,14.75,271.25
comayagua,2018-10-10,3.225,14.25,272.25
ocotepeque,2018-10-10,2.102,14.25,270.75
copan,2018-10-10,0.709,14.75,271.25
comayagua,2018-10-11,4.195,14.25,272.25
ocotepeque,2018-10-11,1.502,14.25,270.75
copan,2018-10-11,4.142,14.75,271.25
comayagua,2018-10-12,5.148,14.25,272.25
ocotepeque,2018-10-12,4.2,14.25,270.75
copan,2018-10-12,4.879,14.75,271.25
comayagua,2018-10-13,4.337,14.25,272.25
ocotepeque,2018-10-13,0.05,14.25,270.75
copan,2018-10-13,0.526,14.75,271.25
comayagua,2018-10-14,2.75,14.25,272.25
ocotepeque,2018-10-14,0.0,14.25,270.75
copan,2018-10-14,0.0,14.75,271.25
comayagua,2018-10-15,1.048,14.25,272.25
ocotepeque,2018-10-15,9.635,14.25,270.75
copan,2018-10-15,0.329,14.75,271.25
comayagua,2018-10-16,6.614,14.25,272.25
ocotepeque,2018-10-16,10.958,14.25,270.75
copan,2018-10-16,20.987,14.75,271.25
comayagua,2018-10-17,8.404,14.25,272.25
ocotepeque,2018-10-17,7.988,14.25,270.75
copan,2018-10-17,4.836,14.75,271.25
comayagua,2018-10-18,5.615,14.25,272.25
ocotepeque,2018-10-18,10.104,14.25,270.75
copan,2018-10-18,5.32,14.75,271.25
comayagua,2018-10-19,6.847,14.25,272.25
ocotepeque,2018-10-19,2.023,14.25,270.75
copan,2018-10-19,5.338,14.75,271.25
comayagua,2018-10-20,0.157,14.25,272.25
ocotepeque,2018-10-20,0.0,14.25,270.75
copan,2018-10-20,0.0,14.75,271.25
comayagua,2018-10-21,0.222,14.25,272.25
ocotepeque,2018-10-21,0.0,14.25,270.75
copan,2018-10-21,0.0,14.75,271.25
comayagua,2018-10-22,0.0,14.25,272.25
ocotepeque,2018-10-22,0.0,14.25,270.75
copan,2018-10-22,0.0,14.75,271.25
comayagua,2018-10-23,0.0,14.25,272.25
ocotepeque,2018-10-23,0.696,14.25,270.75
copan,2018-10-23,0.042,14.75,271.25
comayagua,2018-10-24,0.038,14.25,272.25
ocotepeque,2018-10-24,2.896,14.25,270.75
copan,2018-10-24,0.197,14.75,271.25
comayagua,2018-10-25,0.0,14.25,272.25
ocotepeque,2018-10-25,0.0,14.25,270.75
copan,2018-10-25,0.0,14.75,271.25
comayagua,2018-10-26,0.0,14.25,272.25
ocotepeque,2018-10-26,0.0,14.25,270.75
copan,2018-10-26,0.0,14.75,271.25
comayagua,2018-10-27,1.025,14.25,272.25
ocotepeque,2018-10-27,0.0,14.25,270.75
copan,2018-10-27,0.0,14.75,271.25
comayagua,2018-10-28,8.814,14.25,272.25
ocotepeque,2018-10-28,15.189,14.25,270.75
copan,2018-10-28,3.405,14.75,271.25
comayagua,2018-10-29,0.0,14.25,272.25
ocotepeque,2018-10-29,0.0,14.25,270.75
copan,2018-10-29,0.209,14.75,271.25
comayagua,2018-10-30,0.0,14.25,272.25
ocotepeque,2018-10-30,0.0,14.25,270.75
copan,2018-10-30,0.0,14.75,271.25
comayagua,2018-10-31,0.0,14.25,272.25
ocotepeque,2018-10-31,0.412,14.25,270.75
copan,2018-10-31,1.602,14.75,271.25
comayagua,2018-11-01,0.0,14.25,272.25
ocotepeque,2018-11-01,0.0,14.25,270.75
copan,2018-11-01,0.0,14.75,271.25
comayagua,2018-11-02,1.797,14.25,272.25
ocotepeque,2018-11-02,1.066,14.25,270.75
copan,2018-11-02,2.84,14.75,271.25
comayagua,2018-11-03,1.825,14.25,272.25
ocotepeque,2018-11-03,4.414,14.25,270.75
copan,2018-11-03,0.417,14.75,271.25
comayagua,2018-11-04,2.935,14.25,272.25
ocotepeque,2018-11-04,16.516,14.25,270.75
copan,2018-11-04,3.583,14.75,271.25
comayagua,2018-11-05,0.347,14.25,272.25
ocotepeque,2018-11-05,0.0,14.25,270.75
copan,2018-11-05,0.0,14.75,271.25
comayagua,2018-11-06,0.0,14.25,272.25
ocotepeque,2018-11-06,0.0,14.25,270.75
copan,2018-11-06,0.0,14.75,271.25
comayagua,2018-11-07,0.0,14.25,272.25
ocotepeque,2018-11-07,17.381,14.25,270.75
copan,2018-11-07,0.803,14.75,271.25
comayagua,2018-11-08,0.0,14.25,272.25
ocotepeque,2018-11-08,1.776,14.25,270.75
copan,2018-11-08,0.112,14.75,271.25
