town,year,month,rain_mm,grid_lat,grid_lon,source
pagar_alam,2002,8,43.26,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,9,90.01,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,10,15.8,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,11,188.61,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,12,270.61,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,1,132.32,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,2,193.1,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,3,112.27,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,4,268.56,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,5,211.17,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,6,88.11,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,7,67.3,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,8,130.85,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,9,104.43,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,10,371.19,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,11,183.7,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2003,12,392.86,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,1,184.14,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,2,211.07,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,3,153.69,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,4,271.79,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,5,265.71,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,6,32.86,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,7,125.04,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,8,153.99,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,9,125.73,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,10,107.05,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,11,333.66,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2004,12,432.33,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,1,271.2,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,2,216.35,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,3,333.82,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,4,273.05,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,5,266.24,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2005,6,185.98,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
